# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789297763.6168928,service-a-deployment-7f8b79cf8-mbbl7,service-a,101.034,3.577855
1789297763.841376,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,23.454,
1789297765.214953,service-a-deployment-7f8b79cf8-mbbl7,service-a,78.349,3.158015
1789297765.457215,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,21.944,
1789297766.838082,service-a-deployment-7f8b79cf8-mbbl7,service-a,88.953,3.080191
1789297767.0676422,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,23.360,
1789297768.453144,service-a-deployment-7f8b79cf8-mbbl7,service-a,76.014,3.039231
1789297768.698756,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,22.873,
1789297770.088028,service-a-deployment-7f8b79cf8-mbbl7,service-a,83.912,3.405823
1789297770.310743,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,28.169,
1789297771.7030022,service-a-deployment-7f8b79cf8-mbbl7,service-a,84.433,3.155967
1789297771.9634528,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,24.514,
1789297773.345016,service-a-deployment-7f8b79cf8-mbbl7,service-a,97.622,3.583999
1789297773.57704,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,23.152,
1789297774.976973,service-a-deployment-7f8b79cf8-mbbl7,service-a,72.642,2.770943
1789297775.20508,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,22.109,
1789297776.585951,service-a-deployment-7f8b79cf8-mbbl7,service-a,86.411,3.088383
1789297776.836982,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,23.511,
1789297778.221108,service-a-deployment-7f8b79cf8-mbbl7,service-a,70.626,2.988031
1789297778.4646149,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,22.437,
1789297779.8507378,service-a-deployment-7f8b79cf8-mbbl7,service-a,77.447,3.158015
1789297780.0883079,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,22.244,
1789297781.4621482,service-a-deployment-7f8b79cf8-mbbl7,service-a,81.664,3.069951
1789297781.7002509,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,23.907,
1789297783.0895622,service-a-deployment-7f8b79cf8-mbbl7,service-a,98.606,3.071999
1789297783.324717,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,24.534,
1789297784.724952,service-a-deployment-7f8b79cf8-mbbl7,service-a,84.113,3.450879
1789297784.953151,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,26.405,
1789297786.316695,service-a-deployment-7f8b79cf8-mbbl7,service-a,78.235,3.063807
1789297786.533216,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,21.317,
1789297787.903245,service-a-deployment-7f8b79cf8-mbbl7,service-a,73.829,3.039231
1789297788.131433,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,21.923,
1789297789.505783,service-a-deployment-7f8b79cf8-mbbl7,service-a,75.820,3.129343
1789297789.732928,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,24.114,
1789297791.105084,service-a-deployment-7f8b79cf8-mbbl7,service-a,91.089,2.791423
1789297791.329395,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,21.546,
1789297792.756911,service-a-deployment-7f8b79cf8-mbbl7,service-a,126.394,3.321855
1789297792.99837,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,36.440,
1789297794.374471,service-a-deployment-7f8b79cf8-mbbl7,service-a,123.835,3.131391
1789297794.615472,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,36.458,
1789297796.0131578,service-a-deployment-7f8b79cf8-mbbl7,service-a,130.090,3.149823
1789297796.247971,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,34.967,
1789297797.63469,service-a-deployment-7f8b79cf8-mbbl7,service-a,112.335,2.988031
1789297797.867168,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,32.568,
1789297799.311481,service-a-deployment-7f8b79cf8-mbbl7,service-a,139.751,3.338239
1789297799.596705,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,45.938,
1789297801.017942,service-a-deployment-7f8b79cf8-mbbl7,service-a,143.652,3.422207
1789297801.2749782,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,39.492,
1789297802.657226,service-a-deployment-7f8b79cf8-mbbl7,service-a,132.207,3.241983
1789297802.908289,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,38.454,
1789297804.2879539,service-a-deployment-7f8b79cf8-mbbl7,service-a,136.123,3.151871
1789297804.523675,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,34.330,
1789297805.912193,service-a-deployment-7f8b79cf8-mbbl7,service-a,119.872,3.121151
1789297806.1457658,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,34.588,
1789297807.5578399,service-a-deployment-7f8b79cf8-mbbl7,service-a,106.859,2.744319
1789297807.8011389,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,32.903,
1789297809.207371,service-a-deployment-7f8b79cf8-mbbl7,service-a,128.070,2.936831
1789297809.452429,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,36.920,
1789297810.837458,service-a-deployment-7f8b79cf8-mbbl7,service-a,124.768,2.975743
1789297811.0726159,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,35.364,
1789297812.434544,service-a-deployment-7f8b79cf8-mbbl7,service-a,114.880,2.850815
1789297812.676669,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,35.997,
1789297814.062338,service-a-deployment-7f8b79cf8-mbbl7,service-a,125.236,2.865151
1789297814.285012,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,34.838,
1789297815.664722,service-a-deployment-7f8b79cf8-mbbl7,service-a,129.203,3.002367
1789297815.967055,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,36.087,
1789297817.3404832,service-a-deployment-7f8b79cf8-mbbl7,service-a,112.101,3.149823
1789297817.582283,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,32.962,
1789297818.94735,service-a-deployment-7f8b79cf8-mbbl7,service-a,115.842,2.820095
1789297819.221076,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,37.094,
1789297820.5948968,service-a-deployment-7f8b79cf8-mbbl7,service-a,113.790,2.803711
1789297820.851456,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,31.258,
1789297822.213227,service-a-deployment-7f8b79cf8-mbbl7,service-a,140.587,3.104767
1789297822.4515252,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,47.591,
1789297823.8353841,service-a-deployment-7f8b79cf8-mbbl7,service-a,149.306,2.990079
1789297824.077358,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,49.507,
1789297825.44865,service-a-deployment-7f8b79cf8-mbbl7,service-a,151.847,3.182591
1789297825.680806,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,43.701,
1789297827.054522,service-a-deployment-7f8b79cf8-mbbl7,service-a,161.869,2.893823
1789297827.299582,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,41.915,
1789297828.680942,service-a-deployment-7f8b79cf8-mbbl7,service-a,144.643,2.818047
1789297828.9309928,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,45.147,
1789297830.3286788,service-a-deployment-7f8b79cf8-mbbl7,service-a,163.440,2.852863
1789297830.5788789,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,44.685,
1789297831.966851,service-a-deployment-7f8b79cf8-mbbl7,service-a,148.420,2.891775
1789297832.1958148,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,46.134,
1789297833.573045,service-a-deployment-7f8b79cf8-mbbl7,service-a,141.888,2.891775
1789297833.840738,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,46.053,
1789297835.217941,service-a-deployment-7f8b79cf8-mbbl7,service-a,159.926,3.022847
1789297835.447789,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,43.894,
1789297836.8315399,service-a-deployment-7f8b79cf8-mbbl7,service-a,146.287,3.047423
1789297837.112583,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,47.839,
1789297838.484442,service-a-deployment-7f8b79cf8-mbbl7,service-a,156.922,3.139583
1789297838.7154639,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,43.618,
1789297840.1163142,service-a-deployment-7f8b79cf8-mbbl7,service-a,151.313,2.932735
1789297840.363418,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,49.458,
1789297841.761853,service-a-deployment-7f8b79cf8-mbbl7,service-a,155.415,2.893823
1789297842.021744,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,48.778,
1789297843.3924391,service-a-deployment-7f8b79cf8-mbbl7,service-a,156.147,2.932735
1789297843.6290162,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,40.907,
1789297845.02587,service-a-deployment-7f8b79cf8-mbbl7,service-a,146.122,3.100671
1789297845.2546911,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,51.497,
1789297846.622453,service-a-deployment-7f8b79cf8-mbbl7,service-a,132.197,3.119103
1789297846.855907,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,42.779,
1789297848.2252722,service-a-deployment-7f8b79cf8-mbbl7,service-a,136.983,2.930687
1789297848.464791,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,42.689,
1789297849.854653,service-a-deployment-7f8b79cf8-mbbl7,service-a,142.911,3.008511
1789297850.1009521,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,47.919,
1789297851.4786901,service-a-deployment-7f8b79cf8-mbbl7,service-a,164.023,3.125247
1789297851.727571,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,48.364,
1789297853.116839,service-a-deployment-7f8b79cf8-mbbl7,service-a,185.564,3.366911
1789297853.3663218,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,62.567,
1789297854.746575,service-a-deployment-7f8b79cf8-mbbl7,service-a,190.415,3.004415
1789297854.9836311,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,55.974,
1789297856.382337,service-a-deployment-7f8b79cf8-mbbl7,service-a,170.849,2.826239
1789297856.632271,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,56.946,
1789297858.028456,service-a-deployment-7f8b79cf8-mbbl7,service-a,194.021,2.785279
1789297858.253047,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,51.584,
1789297859.658847,service-a-deployment-7f8b79cf8-mbbl7,service-a,169.440,2.660351
1789297859.892666,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,58.495,
1789297861.268142,service-a-deployment-7f8b79cf8-mbbl7,service-a,181.759,3.094527
1789297861.50249,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,58.207,
1789297862.876253,service-a-deployment-7f8b79cf8-mbbl7,service-a,170.115,2.996223
1789297863.096562,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,53.986,
1789297864.4816298,service-a-deployment-7f8b79cf8-mbbl7,service-a,178.987,2.787327
1789297864.7127402,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,48.206,
1789297866.085849,service-a-deployment-7f8b79cf8-mbbl7,service-a,155.327,2.557951
1789297866.3107462,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,48.544,
1789297867.695704,service-a-deployment-7f8b79cf8-mbbl7,service-a,162.159,2.648063
1789297867.920437,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,49.624,
1789297869.27914,service-a-deployment-7f8b79cf8-mbbl7,service-a,155.321,2.795519
1789297869.5032809,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,50.342,
1789297870.884524,service-a-deployment-7f8b79cf8-mbbl7,service-a,163.671,2.666495
1789297871.113893,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,46.724,
1789297872.5036218,service-a-deployment-7f8b79cf8-mbbl7,service-a,162.203,2.873343
1789297872.728441,service-a-deployment-7f8b79cf8-mbbl7,istio-proxy,52.223,
