TIMESTAMP,POD,CPU,MEMORY
2025-11-17T23:40:24,ingress-nginx-controller-6ccdb49bd4-vwfs4,39m,142Mi
2025-11-17T23:40:29,service-a-deployment-6bd85fb6c9-crbb6,47m,56Mi
2025-11-17T23:40:29,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:40:29,ingress-nginx-controller-6ccdb49bd4-vwfs4,39m,142Mi
2025-11-17T23:40:34,service-a-deployment-6bd85fb6c9-crbb6,46m,57Mi
2025-11-17T23:40:34,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:40:34,ingress-nginx-controller-6ccdb49bd4-vwfs4,39m,142Mi
2025-11-17T23:40:39,service-a-deployment-6bd85fb6c9-crbb6,46m,57Mi
2025-11-17T23:40:39,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:40:39,ingress-nginx-controller-6ccdb49bd4-vwfs4,39m,142Mi
2025-11-17T23:40:44,service-a-deployment-6bd85fb6c9-crbb6,46m,57Mi
2025-11-17T23:40:44,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:40:44,ingress-nginx-controller-6ccdb49bd4-vwfs4,39m,142Mi
2025-11-17T23:40:49,service-a-deployment-6bd85fb6c9-crbb6,27m,58Mi
2025-11-17T23:40:49,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:40:49,ingress-nginx-controller-6ccdb49bd4-vwfs4,25m,142Mi
2025-11-17T23:40:54,service-a-deployment-6bd85fb6c9-crbb6,27m,58Mi
2025-11-17T23:40:54,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:40:54,ingress-nginx-controller-6ccdb49bd4-vwfs4,25m,142Mi
2025-11-17T23:40:59,service-a-deployment-6bd85fb6c9-crbb6,27m,58Mi
2025-11-17T23:40:59,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:40:59,ingress-nginx-controller-6ccdb49bd4-vwfs4,25m,142Mi
2025-11-17T23:41:04,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:41:04,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:41:04,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:41:10,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:41:10,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:41:10,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:41:15,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:41:15,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:41:15,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:41:20,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:41:20,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:41:20,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:41:25,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:41:25,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:41:25,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:41:30,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:41:30,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:41:30,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:41:35,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:41:35,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:41:35,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,142Mi
2025-11-17T23:41:40,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:41:40,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:41:40,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,142Mi
2025-11-17T23:41:45,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:41:45,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:41:45,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,142Mi
2025-11-17T23:41:51,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:41:51,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:41:51,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:41:56,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:41:56,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:41:56,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:42:01,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:42:01,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:42:01,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,142Mi
2025-11-17T23:42:06,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:42:06,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:42:06,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,142Mi
2025-11-17T23:42:11,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:42:11,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:42:11,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,142Mi
2025-11-17T23:42:16,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:42:16,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:42:16,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,142Mi
2025-11-17T23:42:21,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:42:21,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:42:21,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:42:26,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:42:26,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:42:26,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:42:31,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:42:31,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:42:31,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:42:37,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:42:37,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:42:37,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,143Mi
2025-11-17T23:42:42,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:42:42,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:42:42,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,143Mi
2025-11-17T23:42:47,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:42:47,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:42:47,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,143Mi
2025-11-17T23:42:52,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:42:52,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:42:52,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:42:57,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:42:57,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:42:57,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:43:02,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:43:02,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:43:02,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:43:07,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:43:07,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:43:07,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:43:12,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:43:12,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:43:12,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:43:17,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:43:17,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:43:17,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:43:23,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:43:23,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:43:23,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:43:28,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:43:28,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:43:28,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:43:33,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:43:33,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:43:33,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:43:38,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:43:38,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:43:38,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:43:43,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:43:43,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:43:43,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:43:48,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:43:48,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:43:48,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:43:53,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:43:53,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:43:53,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:43:58,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:43:58,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:43:58,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:44:04,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:44:04,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:44:04,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:44:09,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:44:09,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:44:09,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:44:14,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:44:14,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:44:14,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:44:19,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:44:19,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:44:19,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:44:24,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:44:24,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:44:24,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:44:29,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:44:29,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:44:29,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:44:34,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:44:34,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:44:34,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:44:39,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:44:39,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:44:39,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:44:44,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:44:44,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:44:44,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:44:50,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:44:50,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:44:50,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:44:55,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:44:55,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:44:55,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:45:00,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:45:00,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:45:00,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:45:05,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:45:05,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:45:05,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:45:10,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:45:10,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:45:10,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:45:15,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:45:15,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:45:15,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:45:20,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:45:20,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:45:20,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:45:25,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:45:25,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:45:25,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:45:31,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:45:31,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:45:31,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:45:36,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:45:36,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:45:36,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:45:41,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:45:41,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:45:41,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:45:46,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:45:46,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:45:46,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-17T23:45:51,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:45:51,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:45:51,ingress-nginx-controller-6ccdb49bd4-vwfs4,26m,121Mi
2025-11-17T23:45:56,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:45:56,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:45:56,ingress-nginx-controller-6ccdb49bd4-vwfs4,26m,121Mi
2025-11-17T23:46:01,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:46:01,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:46:01,ingress-nginx-controller-6ccdb49bd4-vwfs4,26m,121Mi
2025-11-17T23:46:06,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:46:06,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:46:06,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,121Mi
2025-11-17T23:46:11,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:46:11,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:46:11,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,121Mi
2025-11-17T23:46:17,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:46:17,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:46:17,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,121Mi
2025-11-17T23:46:22,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:46:22,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:46:22,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,121Mi
2025-11-17T23:46:27,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:46:27,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:46:27,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,121Mi
2025-11-17T23:46:32,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:46:32,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:46:32,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,121Mi
2025-11-17T23:46:37,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:46:37,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:46:37,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,121Mi
2025-11-17T23:46:42,service-a-deployment-6bd85fb6c9-crbb6,0m,58Mi
2025-11-17T23:46:42,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:46:42,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,121Mi
2025-11-17T23:46:47,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:46:47,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:46:47,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,121Mi
2025-11-17T23:46:52,service-a-deployment-6bd85fb6c9-crbb6,1m,58Mi
2025-11-17T23:46:52,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:46:52,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,121Mi
