# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789303797.352888,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,54.965,3.325951
1789303797.492606,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,22.339,
1789303798.7474618,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,55.832,3.121151
1789303798.886629,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,24.293,
1789303800.151659,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,44.531,3.010559
1789303800.2929869,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,18.770,
1789303801.5358698,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,51.934,2.897919
1789303801.678315,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,16.108,
1789303802.9470348,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,45.475,3.110911
1789303803.09878,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,21.946,
1789303804.3589818,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,41.288,2.924543
1789303804.5054212,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,19.770,
1789303805.773174,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,56.221,3.045375
1789303805.9316978,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,25.700,
1789303807.204703,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,65.953,3.051519
1789303807.3566039,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,23.635,
1789303808.657492,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,53.665,3.090431
1789303808.798819,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,26.642,
1789303810.040734,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,45.455,3.280895
1789303810.180516,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,21.698,
1789303811.415872,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,36.111,3.043327
1789303811.548403,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,18.570,
1789303812.80067,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,49.074,3.043327
1789303812.934525,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,24.312,
1789303814.2045052,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,48.457,2.990079
1789303814.359992,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,23.627,
1789303815.64918,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,52.743,2.918399
1789303815.841772,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,25.835,
1789303817.095789,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,44.237,3.024895
1789303817.232448,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,19.440,
1789303818.542089,service-a-s8-deployment-8ddc896cd-q4jr6,service-a,66.337,3.102719
1789303818.698679,service-a-s8-deployment-8ddc896cd-q4jr6,istio-proxy,26.514,
