TIMESTAMP,POD,CPU,MEMORY
2025-11-18T00:27:04,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:27:04,ingress-nginx-controller-6ccdb49bd4-vwfs4,54m,143Mi
2025-11-18T00:27:09,service-a-deployment-6bd85fb6c9-crbb6,60m,58Mi
2025-11-18T00:27:09,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:27:09,ingress-nginx-controller-6ccdb49bd4-vwfs4,54m,143Mi
2025-11-18T00:27:14,service-a-deployment-6bd85fb6c9-crbb6,49m,60Mi
2025-11-18T00:27:14,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:27:14,ingress-nginx-controller-6ccdb49bd4-vwfs4,48m,144Mi
2025-11-18T00:27:19,service-a-deployment-6bd85fb6c9-crbb6,49m,60Mi
2025-11-18T00:27:19,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:27:19,ingress-nginx-controller-6ccdb49bd4-vwfs4,48m,144Mi
2025-11-18T00:27:24,service-a-deployment-6bd85fb6c9-crbb6,49m,60Mi
2025-11-18T00:27:24,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:27:24,ingress-nginx-controller-6ccdb49bd4-vwfs4,48m,144Mi
2025-11-18T00:27:30,service-a-deployment-6bd85fb6c9-crbb6,52m,60Mi
2025-11-18T00:27:30,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:27:30,ingress-nginx-controller-6ccdb49bd4-vwfs4,51m,144Mi
2025-11-18T00:27:35,service-a-deployment-6bd85fb6c9-crbb6,52m,60Mi
2025-11-18T00:27:35,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:27:35,ingress-nginx-controller-6ccdb49bd4-vwfs4,51m,144Mi
2025-11-18T00:27:40,service-a-deployment-6bd85fb6c9-crbb6,52m,60Mi
2025-11-18T00:27:40,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:27:40,ingress-nginx-controller-6ccdb49bd4-vwfs4,51m,144Mi
2025-11-18T00:27:45,service-a-deployment-6bd85fb6c9-crbb6,43m,60Mi
2025-11-18T00:27:45,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:27:45,ingress-nginx-controller-6ccdb49bd4-vwfs4,43m,145Mi
2025-11-18T00:27:50,service-a-deployment-6bd85fb6c9-crbb6,43m,60Mi
2025-11-18T00:27:50,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:27:50,ingress-nginx-controller-6ccdb49bd4-vwfs4,43m,145Mi
2025-11-18T00:27:55,service-a-deployment-6bd85fb6c9-crbb6,43m,60Mi
2025-11-18T00:27:55,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:27:55,ingress-nginx-controller-6ccdb49bd4-vwfs4,43m,145Mi
2025-11-18T00:28:00,service-a-deployment-6bd85fb6c9-crbb6,3m,60Mi
2025-11-18T00:28:00,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:28:00,ingress-nginx-controller-6ccdb49bd4-vwfs4,6m,140Mi
2025-11-18T00:28:05,service-a-deployment-6bd85fb6c9-crbb6,3m,60Mi
2025-11-18T00:28:05,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:28:05,ingress-nginx-controller-6ccdb49bd4-vwfs4,6m,140Mi
2025-11-18T00:28:11,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:28:11,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:28:11,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:28:16,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:28:16,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:28:16,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:28:21,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:28:21,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:28:21,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:28:26,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:28:26,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:28:26,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:28:31,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:28:31,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:28:31,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:28:36,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:28:36,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:28:36,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:28:41,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:28:41,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:28:41,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:28:46,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:28:46,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:28:46,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:28:51,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:28:51,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:28:51,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:28:57,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:28:57,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:28:57,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:29:02,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:29:02,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:29:02,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:29:07,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:29:07,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:29:07,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:29:12,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:29:12,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:29:12,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,140Mi
2025-11-18T00:29:17,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:29:17,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:29:17,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,140Mi
2025-11-18T00:29:22,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:29:22,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:29:22,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,140Mi
2025-11-18T00:29:27,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:29:27,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:29:27,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,140Mi
2025-11-18T00:29:32,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:29:32,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:29:32,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,140Mi
2025-11-18T00:29:37,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:29:37,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:29:37,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,140Mi
2025-11-18T00:29:42,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:29:42,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:29:42,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:29:48,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:29:48,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:29:48,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:29:53,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:29:53,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:29:53,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:29:58,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:29:58,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:29:58,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:30:03,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:30:03,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:30:03,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:30:08,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:30:08,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:30:08,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:30:13,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:30:13,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:30:13,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:30:18,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:30:18,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:30:18,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:30:23,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:30:23,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:30:23,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:30:29,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:30:29,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:30:29,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:30:34,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:30:34,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:30:34,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:30:39,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:30:39,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:30:39,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:30:44,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:30:44,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:30:44,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:30:49,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:30:49,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:30:49,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:30:54,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:30:54,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:30:54,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:30:59,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:30:59,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:30:59,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,141Mi
2025-11-18T00:31:04,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:31:04,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:31:04,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,141Mi
2025-11-18T00:31:10,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:31:10,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:31:10,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,141Mi
2025-11-18T00:31:15,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:31:15,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:31:15,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:31:20,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:31:20,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:31:20,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:31:25,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:31:25,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:31:25,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:31:30,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:31:30,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:31:30,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,141Mi
2025-11-18T00:31:35,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:31:35,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:31:35,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,141Mi
2025-11-18T00:31:40,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:31:40,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:31:40,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,141Mi
2025-11-18T00:31:45,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:31:45,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:31:45,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:31:50,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:31:50,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:31:50,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:31:56,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:31:56,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:31:56,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,141Mi
2025-11-18T00:32:01,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:32:01,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:32:01,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,141Mi
2025-11-18T00:32:06,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:32:06,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:32:06,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,141Mi
2025-11-18T00:32:11,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:32:11,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:32:11,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,141Mi
2025-11-18T00:32:16,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:32:16,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:32:16,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,141Mi
2025-11-18T00:32:21,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:32:21,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:32:21,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,141Mi
2025-11-18T00:32:26,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:32:26,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:32:26,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,141Mi
2025-11-18T00:32:31,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:32:31,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:32:31,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,141Mi
2025-11-18T00:32:36,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:32:36,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:32:36,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,141Mi
2025-11-18T00:32:42,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:32:42,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:32:42,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:32:47,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:32:47,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:32:47,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:32:52,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:32:52,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:32:52,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:32:57,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:32:57,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:32:57,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:33:02,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:33:02,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:33:02,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:33:07,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:33:07,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:33:07,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:33:12,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:33:12,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:33:12,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:33:17,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:33:17,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:33:17,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:33:23,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:33:23,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:33:23,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:33:28,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:33:28,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:33:28,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:33:33,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:33:33,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:33:33,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:33:38,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:33:38,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:33:38,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:33:43,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:33:43,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:33:43,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:33:48,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:33:48,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:33:48,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:33:53,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:33:53,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:33:53,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:33:58,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:33:58,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:33:58,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:34:03,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:34:03,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:34:03,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:34:09,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:34:09,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:34:09,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:34:14,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:34:14,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:34:14,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:34:19,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:34:19,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:34:19,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:34:24,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:34:24,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:34:24,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:34:29,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:34:29,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:34:29,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:34:34,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:34:34,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:34:34,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:34:39,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-18T00:34:39,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:34:39,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:34:44,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:34:44,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:34:44,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
2025-11-18T00:34:49,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:34:49,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:34:49,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,141Mi
