TIMESTAMP,POD,CPU,MEMORY
2025-11-18T00:59:24,service-a-deployment-5b66648874-k9scn,105m,60Mi
2025-11-18T00:59:24,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:59:24,ingress-nginx-controller-6ccdb49bd4-vwfs4,37m,148Mi
2025-11-18T00:59:29,service-a-deployment-5b66648874-k9scn,102m,61Mi
2025-11-18T00:59:29,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:59:29,ingress-nginx-controller-6ccdb49bd4-vwfs4,36m,149Mi
2025-11-18T00:59:34,service-a-deployment-5b66648874-k9scn,102m,61Mi
2025-11-18T00:59:34,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:59:34,ingress-nginx-controller-6ccdb49bd4-vwfs4,36m,149Mi
2025-11-18T00:59:39,service-a-deployment-5b66648874-k9scn,102m,61Mi
2025-11-18T00:59:39,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:59:39,ingress-nginx-controller-6ccdb49bd4-vwfs4,36m,149Mi
2025-11-18T00:59:44,service-a-deployment-5b66648874-k9scn,97m,62Mi
2025-11-18T00:59:44,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:59:44,ingress-nginx-controller-6ccdb49bd4-vwfs4,32m,149Mi
2025-11-18T00:59:49,service-a-deployment-5b66648874-k9scn,97m,62Mi
2025-11-18T00:59:49,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:59:49,ingress-nginx-controller-6ccdb49bd4-vwfs4,32m,149Mi
2025-11-18T00:59:54,service-a-deployment-5b66648874-k9scn,97m,62Mi
2025-11-18T00:59:54,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T00:59:54,ingress-nginx-controller-6ccdb49bd4-vwfs4,32m,149Mi
2025-11-18T00:59:59,service-a-deployment-5b66648874-k9scn,73m,62Mi
2025-11-18T00:59:59,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T00:59:59,ingress-nginx-controller-6ccdb49bd4-vwfs4,26m,149Mi
2025-11-18T01:00:04,service-a-deployment-5b66648874-k9scn,73m,62Mi
2025-11-18T01:00:04,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:00:04,ingress-nginx-controller-6ccdb49bd4-vwfs4,26m,149Mi
2025-11-18T01:00:10,service-a-deployment-5b66648874-k9scn,73m,62Mi
2025-11-18T01:00:10,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:00:10,ingress-nginx-controller-6ccdb49bd4-vwfs4,26m,149Mi
2025-11-18T01:00:15,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:00:15,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:00:15,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,144Mi
2025-11-18T01:00:20,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:00:20,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:00:20,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,144Mi
2025-11-18T01:00:25,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:00:25,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:00:25,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,144Mi
2025-11-18T01:00:30,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:00:30,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:00:30,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:00:35,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:00:35,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:00:35,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:00:40,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:00:40,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:00:40,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:00:45,service-a-deployment-5b66648874-k9scn,0m,62Mi
2025-11-18T01:00:45,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:00:45,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:00:51,service-a-deployment-5b66648874-k9scn,0m,62Mi
2025-11-18T01:00:51,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:00:51,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:00:56,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:00:56,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:00:56,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:01:01,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:01:01,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:01:01,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:01:06,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:01:06,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:01:06,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:01:11,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:01:11,service-a-deployment-74c7db754f-ntsbw,10m,17Mi
2025-11-18T01:01:11,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:01:11,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,144Mi
2025-11-18T01:01:16,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:01:16,service-a-deployment-74c7db754f-ntsbw,10m,17Mi
2025-11-18T01:01:16,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:01:16,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,144Mi
2025-11-18T01:01:21,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:01:21,service-a-deployment-74c7db754f-ntsbw,10m,17Mi
2025-11-18T01:01:21,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:01:21,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,144Mi
2025-11-18T01:01:26,service-a-deployment-5b66648874-k9scn,1m,62Mi
2025-11-18T01:01:26,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:01:26,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:01:26,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:01:31,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:01:31,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:01:31,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:01:37,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:01:37,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:01:37,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:01:42,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:01:42,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:01:42,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:01:47,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:01:47,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:01:47,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:01:52,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:01:52,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:01:52,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:01:57,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:01:57,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:01:57,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:02:02,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:02:02,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:02:02,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:02:07,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:02:07,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:02:07,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:02:12,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:02:12,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:02:12,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:02:18,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:02:18,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:02:18,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:02:23,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:02:23,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:02:23,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:02:28,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:02:28,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:02:28,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:02:33,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:02:33,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:02:33,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:02:38,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:02:38,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:02:38,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:02:43,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:02:43,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:02:43,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:02:48,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:02:48,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:02:48,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:02:53,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:02:53,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:02:53,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:02:59,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:02:59,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:02:59,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:03:04,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:03:04,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:03:04,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:03:09,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:03:09,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:03:09,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:03:14,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:03:14,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:03:14,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:03:19,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:03:19,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:03:19,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:03:24,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:03:24,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:03:24,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:03:29,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:03:29,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:03:29,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:03:34,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:03:34,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:03:34,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:03:40,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:03:40,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:03:40,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:03:45,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:03:45,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:03:45,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:03:50,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:03:50,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:03:50,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:03:55,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:03:55,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:03:55,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:04:00,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:04:00,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:04:00,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:04:05,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:04:05,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:04:05,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:04:10,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:04:10,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:04:10,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:04:15,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:04:15,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:04:15,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:04:21,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:04:21,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:04:21,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:04:26,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:04:26,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:04:26,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:04:31,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:04:31,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:04:31,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:04:36,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:04:36,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:04:36,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:04:41,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:04:41,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:04:41,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:04:46,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:04:46,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:04:46,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:04:51,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:04:51,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:04:51,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:04:56,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:04:56,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:04:56,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:05:01,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:05:01,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:05:01,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:05:07,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:05:07,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:05:07,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:05:12,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:05:12,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:05:12,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:05:17,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:05:17,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:05:17,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:05:22,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:05:22,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:05:22,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:05:27,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:05:27,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:05:27,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:05:32,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:05:32,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:05:32,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:05:37,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:05:37,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:05:37,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:05:42,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:05:42,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:05:42,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:05:47,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:05:47,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:05:47,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:05:53,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:05:53,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:05:53,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:05:58,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:05:58,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:05:58,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:06:03,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:06:03,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:06:03,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:06:08,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:06:08,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:06:08,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:06:13,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:06:13,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:06:13,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:06:18,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:06:18,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:06:18,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:06:23,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:06:23,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:06:23,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:06:28,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:06:28,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:06:28,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:06:34,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:06:34,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:06:34,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:06:39,service-a-deployment-74c7db754f-ntsbw,0m,17Mi
2025-11-18T01:06:39,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:06:39,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,144Mi
2025-11-18T01:06:44,service-a-deployment-6b86ddfb68-n85jg,11m,17Mi
2025-11-18T01:06:44,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:06:44,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:06:44,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:06:49,service-a-deployment-6b86ddfb68-n85jg,11m,17Mi
2025-11-18T01:06:49,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:06:49,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:06:49,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:06:54,service-a-deployment-6b86ddfb68-n85jg,11m,17Mi
2025-11-18T01:06:54,service-a-deployment-74c7db754f-ntsbw,1m,17Mi
2025-11-18T01:06:54,service-b-deployment-78897db9dc-d2wvw,0m,17Mi
2025-11-18T01:06:54,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
2025-11-18T01:06:59,service-a-deployment-6b86ddfb68-n85jg,0m,17Mi
2025-11-18T01:06:59,service-b-deployment-78897db9dc-d2wvw,1m,17Mi
2025-11-18T01:06:59,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,144Mi
