# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789322313.362896,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,206.953,2.709503
1789322313.497248,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,51.274,
1789322314.745641,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,204.594,2.592767
1789322314.885277,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,49.059,
1789322316.134748,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,201.684,2.873343
1789322316.264833,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,48.700,
1789322317.56234,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,209.101,2.791423
1789322317.696177,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,53.924,
1789322318.940732,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,213.870,2.729983
1789322319.074535,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,48.115,
1789322320.3353999,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,210.477,2.824191
1789322320.4709299,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,50.224,
1789322321.735965,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,211.159,3.315711
1789322321.8703911,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,47.822,
1789322323.137028,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,233.221,2.740223
1789322323.2665112,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,48.893,
1789322324.4959319,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,196.124,2.777087
1789322324.6322858,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,46.697,
1789322325.8829381,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,214.049,3.104767
1789322326.025138,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,48.325,
1789322327.276135,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,212.310,2.938879
1789322327.414931,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,49.758,
1789322328.6907158,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,201.330,2.684927
1789322328.836095,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,49.545,
1789322330.097942,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,213.467,2.914303
1789322330.238723,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,49.789,
1789322331.4761229,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,227.858,2.772991
1789322331.6281831,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,54.785,
1789322332.8753002,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,222.665,2.742271
1789322333.0121222,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,53.416,
1789322334.264431,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,202.479,2.578431
1789322334.4057732,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,57.673,
1789322335.663887,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,238.084,2.971647
1789322335.8129961,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,58.048,
1789322337.04704,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,220.911,2.719743
1789322337.1862872,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,49.416,
1789322338.436251,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,234.531,2.576383
1789322338.593677,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,61.248,
1789322339.8750222,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,242.303,2.930687
1789322340.014091,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,58.855,
1789322341.330632,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,253.030,2.637823
1789322341.468061,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,62.369,
1789322342.731592,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,213.151,3.043327
1789322342.8711538,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,54.492,
1789322344.122025,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,209.743,2.918399
1789322344.267554,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,60.215,
1789322345.532514,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,221.980,2.932735
1789322345.676374,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,55.647,
1789322346.9352489,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,244.964,2.764799
1789322347.071222,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,55.311,
1789322348.309205,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,197.209,2.883583
1789322348.442323,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,54.010,
1789322349.721867,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,210.587,2.994175
1789322349.857197,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,52.290,
1789322351.1248581,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,193.899,2.977791
1789322351.262602,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,53.163,
1789322352.537565,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,197.410,2.807807
1789322352.671167,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,49.710,
1789322353.923824,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,196.246,2.840575
1789322354.055913,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,56.063,
1789322355.312734,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,204.465,2.619391
1789322355.4555001,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,54.894,
1789322356.728363,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,216.041,3.133439
1789322356.865985,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,51.596,
1789322358.143181,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,241.993,2.957311
1789322358.2755709,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,65.782,
1789322359.54754,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,230.127,3.170303
1789322359.680156,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,55.135,
1789322360.938507,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,215.257,3.825663
1789322361.0737898,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,54.601,
1789322362.331562,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,200.634,3.583999
1789322362.523666,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,59.335,
1789322363.783915,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,264.475,3.037183
1789322363.9167511,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,63.071,
1789322365.1773891,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,250.262,3.059711
1789322365.313947,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,61.228,
1789322366.564713,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,250.438,3.543039
1789322366.7009761,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,57.591,
1789322367.9423501,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,245.789,3.581951
1789322368.0821812,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,56.644,
1789322369.345196,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,245.289,3.233791
1789322369.479104,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,63.820,
1789322370.73789,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,273.728,3.547135
1789322370.875774,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,65.808,
1789322372.1079879,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,247.179,3.305471
1789322372.237675,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,60.598,
1789322373.504954,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,253.539,2.306047
1789322373.6587079,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,66.420,
1789322374.9163651,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,231.499,2.990079
1789322375.065115,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,54.155,
1789322376.3159602,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,247.677,3.180543
1789322376.44731,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,59.680,
1789322377.683614,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,235.667,3.545087
1789322377.822405,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,61.414,
1789322379.072681,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,247.615,3.651583
1789322379.221926,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,58.305,
1789322380.471179,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,246.660,3.362815
1789322380.6338282,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,62.538,
1789322381.904206,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,300.203,3.192831
1789322382.048416,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,67.486,
1789322383.309984,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,282.909,3.121151
1789322383.4487839,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,62.319,
1789322384.698165,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,245.052,3.749887
1789322384.8302011,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,56.032,
1789322386.104038,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,257.975,3.653631
1789322386.251356,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,66.918,
1789322387.493456,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,261.569,3.684351
1789322387.639246,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,60.665,
1789322388.867245,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,240.303,3.244031
1789322389.003026,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,59.139,
1789322390.2575538,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,229.417,3.467263
1789322390.394955,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,60.711,
1789322391.627202,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,234.844,3.192831
1789322391.7659972,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,64.193,
1789322393.023284,service-a-s9-deployment-5594fcdc45-k6k5l,service-a,261.018,3.768319
1789322393.1730912,service-a-s9-deployment-5594fcdc45-k6k5l,istio-proxy,66.976,
