# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789322838.25496,service-a-deployment-5fd8db696c-7mgn7,service-a,100.596,3.274751
1789322838.398883,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,28.337,
1789322839.666003,service-a-deployment-5fd8db696c-7mgn7,service-a,100.996,2.963455
1789322839.814463,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,28.138,
1789322841.064586,service-a-deployment-5fd8db696c-7mgn7,service-a,117.934,3.051519
1789322841.2016692,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,29.159,
1789322842.489673,service-a-deployment-5fd8db696c-7mgn7,service-a,118.545,3.000319
1789322842.631128,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,32.731,
1789322843.897425,service-a-deployment-5fd8db696c-7mgn7,service-a,104.136,3.010559
1789322844.096904,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,29.821,
1789322845.348209,service-a-deployment-5fd8db696c-7mgn7,service-a,92.471,2.949119
1789322845.477098,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,26.396,
1789322846.73898,service-a-deployment-5fd8db696c-7mgn7,service-a,92.475,3.008511
1789322846.8801868,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,29.001,
1789322848.11295,service-a-deployment-5fd8db696c-7mgn7,service-a,106.637,2.891775
1789322848.246034,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,28.563,
1789322849.505184,service-a-deployment-5fd8db696c-7mgn7,service-a,104.335,3.153919
1789322849.645878,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,32.857,
1789322850.904614,service-a-deployment-5fd8db696c-7mgn7,service-a,102.393,2.951167
1789322851.0453272,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,28.746,
1789322852.306216,service-a-deployment-5fd8db696c-7mgn7,service-a,94.427,2.912255
1789322852.43981,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,27.831,
1789322853.704832,service-a-deployment-5fd8db696c-7mgn7,service-a,111.263,3.180543
1789322853.8521018,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,31.844,
1789322855.141238,service-a-deployment-5fd8db696c-7mgn7,service-a,77.493,2.889727
1789322855.3143759,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,24.723,
1789322856.577678,service-a-deployment-5fd8db696c-7mgn7,service-a,102.375,3.121151
1789322856.748974,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,32.511,
1789322858.004378,service-a-deployment-5fd8db696c-7mgn7,service-a,105.188,3.123199
1789322858.1358159,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,29.599,
1789322859.399816,service-a-deployment-5fd8db696c-7mgn7,service-a,114.677,2.942975
1789322859.546901,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,29.341,
1789322860.816902,service-a-deployment-5fd8db696c-7mgn7,service-a,92.872,3.047423
1789322860.967668,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,28.613,
1789322862.2248561,service-a-deployment-5fd8db696c-7mgn7,service-a,105.877,3.139583
1789322862.3742578,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,33.013,
1789322863.63176,service-a-deployment-5fd8db696c-7mgn7,service-a,120.042,2.955263
1789322863.765341,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,32.558,
1789322865.0516381,service-a-deployment-5fd8db696c-7mgn7,service-a,112.365,3.055615
1789322865.203236,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,32.841,
1789322866.436019,service-a-deployment-5fd8db696c-7mgn7,service-a,138.306,3.125247
1789322866.576174,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,37.873,
1789322867.858495,service-a-deployment-5fd8db696c-7mgn7,service-a,133.216,3.244031
1789322867.9961221,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,40.299,
1789322869.234424,service-a-deployment-5fd8db696c-7mgn7,service-a,118.389,3.241983
1789322869.3761349,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,33.066,
1789322870.641911,service-a-deployment-5fd8db696c-7mgn7,service-a,122.884,3.205119
1789322870.786471,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,38.921,
1789322872.044825,service-a-deployment-5fd8db696c-7mgn7,service-a,133.566,3.098623
1789322872.187524,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,42.910,
1789322873.445245,service-a-deployment-5fd8db696c-7mgn7,service-a,136.303,3.248127
1789322873.5851068,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,38.564,
1789322874.817854,service-a-deployment-5fd8db696c-7mgn7,service-a,114.749,3.325951
1789322874.955849,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,38.648,
1789322876.213475,service-a-deployment-5fd8db696c-7mgn7,service-a,117.925,3.207167
1789322876.350781,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,35.278,
1789322877.6276422,service-a-deployment-5fd8db696c-7mgn7,service-a,124.033,3.299327
1789322877.785175,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,35.759,
1789322879.0313861,service-a-deployment-5fd8db696c-7mgn7,service-a,130.521,3.493887
1789322879.174928,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,39.578,
1789322880.439847,service-a-deployment-5fd8db696c-7mgn7,service-a,139.109,3.414015
1789322880.583693,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,37.981,
1789322881.8566551,service-a-deployment-5fd8db696c-7mgn7,service-a,132.831,3.418111
1789322882.0097752,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,35.513,
1789322883.2649841,service-a-deployment-5fd8db696c-7mgn7,service-a,132.595,3.291135
1789322883.40767,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,39.338,
1789322884.66929,service-a-deployment-5fd8db696c-7mgn7,service-a,104.363,3.274751
1789322884.799411,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,36.400,
1789322886.050787,service-a-deployment-5fd8db696c-7mgn7,service-a,129.261,3.874815
1789322886.191488,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,39.414,
1789322887.4634082,service-a-deployment-5fd8db696c-7mgn7,service-a,126.309,3.051519
1789322887.626743,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,48.546,
1789322888.8858628,service-a-deployment-5fd8db696c-7mgn7,service-a,116.336,3.424255
1789322889.026786,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,34.359,
1789322890.2794728,service-a-deployment-5fd8db696c-7mgn7,service-a,142.020,3.137535
1789322890.424213,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,35.287,
1789322891.672329,service-a-deployment-5fd8db696c-7mgn7,service-a,128.384,3.233791
1789322891.816942,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,44.860,
1789322893.043295,service-a-deployment-5fd8db696c-7mgn7,service-a,135.552,3.127295
1789322893.1983,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,44.209,
1789322894.449345,service-a-deployment-5fd8db696c-7mgn7,service-a,130.293,3.141631
1789322894.590614,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,40.758,
1789322895.8240168,service-a-deployment-5fd8db696c-7mgn7,service-a,138.364,3.110911
1789322895.966697,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,43.506,
1789322897.215455,service-a-deployment-5fd8db696c-7mgn7,service-a,144.653,2.959359
1789322897.346644,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,41.793,
1789322898.599581,service-a-deployment-5fd8db696c-7mgn7,service-a,137.645,3.022847
1789322898.737212,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,43.808,
1789322899.9994318,service-a-deployment-5fd8db696c-7mgn7,service-a,157.060,3.209215
1789322900.13468,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,44.975,
1789322901.400104,service-a-deployment-5fd8db696c-7mgn7,service-a,140.764,3.084287
1789322901.5352519,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,43.523,
1789322902.776693,service-a-deployment-5fd8db696c-7mgn7,service-a,146.920,2.924543
1789322902.910367,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,44.149,
1789322904.158775,service-a-deployment-5fd8db696c-7mgn7,service-a,138.195,3.145727
1789322904.2944,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,41.572,
1789322905.5468931,service-a-deployment-5fd8db696c-7mgn7,service-a,113.843,2.916351
1789322905.681938,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,38.754,
1789322906.9223008,service-a-deployment-5fd8db696c-7mgn7,service-a,133.569,3.123199
1789322907.0719318,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,42.904,
1789322908.3313909,service-a-deployment-5fd8db696c-7mgn7,service-a,144.006,3.327999
1789322908.468297,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,43.957,
1789322909.726996,service-a-deployment-5fd8db696c-7mgn7,service-a,163.789,2.983935
1789322909.867404,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,44.687,
1789322911.126335,service-a-deployment-5fd8db696c-7mgn7,service-a,143.896,3.035135
1789322911.2652202,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,45.568,
1789322912.54145,service-a-deployment-5fd8db696c-7mgn7,service-a,144.714,2.977791
1789322912.682323,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,46.347,
1789322913.934954,service-a-deployment-5fd8db696c-7mgn7,service-a,127.137,3.141631
1789322914.1023638,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,45.311,
1789322915.3627598,service-a-deployment-5fd8db696c-7mgn7,service-a,120.399,3.186687
1789322915.4998112,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,39.237,
1789322916.7765481,service-a-deployment-5fd8db696c-7mgn7,service-a,155.285,3.004415
1789322916.90951,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,49.347,
1789322918.1716638,service-a-deployment-5fd8db696c-7mgn7,service-a,138.355,2.922495
1789322918.312439,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,42.301,
1789322919.571978,service-a-deployment-5fd8db696c-7mgn7,service-a,148.719,3.020799
1789322919.709306,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,45.852,
1789322921.187573,service-a-deployment-5fd8db696c-7mgn7,service-a,234.028,4.155391
1789322921.345553,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,93.653,
1789322922.619547,service-a-deployment-5fd8db696c-7mgn7,service-a,183.156,4.184063
1789322922.763644,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,49.728,
1789322924.0375612,service-a-deployment-5fd8db696c-7mgn7,service-a,179.017,4.407295
1789322924.185486,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,65.853,
1789322925.4226,service-a-deployment-5fd8db696c-7mgn7,service-a,142.938,3.198975
1789322925.5774531,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,48.973,
1789322926.844463,service-a-deployment-5fd8db696c-7mgn7,service-a,161.049,3.151871
1789322926.9894478,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,47.061,
1789322928.2568681,service-a-deployment-5fd8db696c-7mgn7,service-a,151.365,2.969599
1789322928.40165,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,49.728,
1789322929.658282,service-a-deployment-5fd8db696c-7mgn7,service-a,167.961,3.106815
1789322929.7905788,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,49.751,
1789322931.0511181,service-a-deployment-5fd8db696c-7mgn7,service-a,159.735,3.063807
1789322931.196479,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,48.002,
1789322932.506753,service-a-deployment-5fd8db696c-7mgn7,service-a,163.127,2.922495
1789322932.672943,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,54.360,
1789322933.925577,service-a-deployment-5fd8db696c-7mgn7,service-a,166.591,3.244031
1789322934.0701241,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,50.961,
1789322935.3133461,service-a-deployment-5fd8db696c-7mgn7,service-a,146.871,3.155967
1789322935.489374,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,51.667,
1789322936.766019,service-a-deployment-5fd8db696c-7mgn7,service-a,179.519,3.268607
1789322936.9310899,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,50.000,
1789322938.179766,service-a-deployment-5fd8db696c-7mgn7,service-a,186.945,3.037183
1789322938.330024,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,52.424,
1789322939.60911,service-a-deployment-5fd8db696c-7mgn7,service-a,162.013,3.237887
1789322939.7670138,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,49.033,
1789322941.036871,service-a-deployment-5fd8db696c-7mgn7,service-a,165.603,2.828287
1789322941.174148,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,50.945,
1789322942.478645,service-a-deployment-5fd8db696c-7mgn7,service-a,178.187,2.940927
1789322942.6161852,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,53.872,
1789322943.8561049,service-a-deployment-5fd8db696c-7mgn7,service-a,147.856,3.510271
1789322944.004927,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,50.191,
1789322945.2766578,service-a-deployment-5fd8db696c-7mgn7,service-a,148.644,3.145727
1789322945.421968,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,46.859,
1789322946.687519,service-a-deployment-5fd8db696c-7mgn7,service-a,166.400,2.961407
1789322946.8487098,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,52.411,
1789322948.128447,service-a-deployment-5fd8db696c-7mgn7,service-a,169.738,3.340287
1789322948.2726998,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,51.956,
1789322949.5193212,service-a-deployment-5fd8db696c-7mgn7,service-a,158.039,2.902015
1789322949.664882,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,49.225,
1789322950.93239,service-a-deployment-5fd8db696c-7mgn7,service-a,152.702,3.231743
1789322951.074213,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,48.505,
1789322952.347073,service-a-deployment-5fd8db696c-7mgn7,service-a,154.190,3.065855
1789322952.48479,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,47.868,
1789322953.7417018,service-a-deployment-5fd8db696c-7mgn7,service-a,191.880,2.850815
1789322953.88899,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,58.543,
1789322955.146971,service-a-deployment-5fd8db696c-7mgn7,service-a,164.415,2.840575
1789322955.2838101,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,50.746,
1789322956.54243,service-a-deployment-5fd8db696c-7mgn7,service-a,168.087,2.842623
1789322956.6887271,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,50.789,
1789322957.951415,service-a-deployment-5fd8db696c-7mgn7,service-a,190.091,2.498559
1789322958.0856152,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,57.708,
1789322959.341693,service-a-deployment-5fd8db696c-7mgn7,service-a,165.209,2.695167
1789322959.484249,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,51.738,
1789322960.744975,service-a-deployment-5fd8db696c-7mgn7,service-a,185.339,2.635775
1789322960.878931,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,59.122,
1789322962.1421282,service-a-deployment-5fd8db696c-7mgn7,service-a,197.154,2.435071
1789322962.281773,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,61.566,
1789322963.54863,service-a-deployment-5fd8db696c-7mgn7,service-a,176.987,2.893823
1789322963.692833,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,56.565,
1789322964.930584,service-a-deployment-5fd8db696c-7mgn7,service-a,157.808,2.797567
1789322965.063571,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,51.566,
1789322966.341984,service-a-deployment-5fd8db696c-7mgn7,service-a,172.672,2.572287
1789322966.480421,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,53.719,
1789322967.723357,service-a-deployment-5fd8db696c-7mgn7,service-a,177.533,2.727935
1789322967.8678699,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,53.198,
1789322969.1313438,service-a-deployment-5fd8db696c-7mgn7,service-a,182.853,2.504703
1789322969.293074,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,55.683,
1789322970.553369,service-a-deployment-5fd8db696c-7mgn7,service-a,186.100,2.844671
1789322970.694933,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,56.512,
1789322971.9649029,service-a-deployment-5fd8db696c-7mgn7,service-a,172.931,2.754559
1789322972.1075351,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,55.367,
1789322973.380955,service-a-deployment-5fd8db696c-7mgn7,service-a,190.074,2.564095
1789322973.5181582,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,58.313,
1789322974.762908,service-a-deployment-5fd8db696c-7mgn7,service-a,184.869,2.801663
1789322974.904106,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,59.560,
1789322976.143585,service-a-deployment-5fd8db696c-7mgn7,service-a,187.631,2.785279
1789322976.283613,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,53.679,
1789322977.58075,service-a-deployment-5fd8db696c-7mgn7,service-a,201.827,2.873343
1789322977.7204611,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,69.041,
1789322978.995187,service-a-deployment-5fd8db696c-7mgn7,service-a,194.586,3.055615
1789322979.1298711,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,57.029,
1789322980.3951511,service-a-deployment-5fd8db696c-7mgn7,service-a,181.920,2.615295
1789322980.540753,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,56.319,
1789322981.821991,service-a-deployment-5fd8db696c-7mgn7,service-a,194.116,2.815999
1789322981.9887512,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,72.795,
1789322983.2482638,service-a-deployment-5fd8db696c-7mgn7,service-a,228.979,3.289087
1789322983.427676,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,69.169,
1789322984.683397,service-a-deployment-5fd8db696c-7mgn7,service-a,183.214,2.953215
1789322984.822458,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,61.749,
1789322986.063448,service-a-deployment-5fd8db696c-7mgn7,service-a,199.796,3.180543
1789322986.1934788,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,60.362,
1789322987.463967,service-a-deployment-5fd8db696c-7mgn7,service-a,213.296,3.297279
1789322987.603982,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,69.081,
1789322988.853142,service-a-deployment-5fd8db696c-7mgn7,service-a,187.103,3.389439
1789322988.99614,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,58.424,
1789322990.2503638,service-a-deployment-5fd8db696c-7mgn7,service-a,205.811,3.727359
1789322990.385456,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,63.121,
1789322991.6533408,service-a-deployment-5fd8db696c-7mgn7,service-a,208.772,3.645439
1789322991.793495,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,66.392,
1789322993.055692,service-a-deployment-5fd8db696c-7mgn7,service-a,179.399,3.540991
1789322993.197491,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,61.088,
1789322994.468124,service-a-deployment-5fd8db696c-7mgn7,service-a,201.790,3.557375
1789322994.624564,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,65.872,
1789322995.922826,service-a-deployment-5fd8db696c-7mgn7,service-a,215.667,3.764223
1789322996.077173,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,70.163,
1789322997.334316,service-a-deployment-5fd8db696c-7mgn7,service-a,206.083,3.305471
1789322997.473196,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,61.040,
1789322998.739979,service-a-deployment-5fd8db696c-7mgn7,service-a,194.351,3.514367
1789322998.895031,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,65.053,
1789323000.143863,service-a-deployment-5fd8db696c-7mgn7,service-a,215.977,3.588095
1789323000.294145,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,72.710,
1789323001.54065,service-a-deployment-5fd8db696c-7mgn7,service-a,210.026,3.772415
1789323001.682667,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,60.229,
1789323002.951981,service-a-deployment-5fd8db696c-7mgn7,service-a,196.988,3.315711
1789323003.093171,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,60.442,
1789323004.338513,service-a-deployment-5fd8db696c-7mgn7,service-a,193.929,3.420159
1789323004.501992,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,64.634,
1789323005.778528,service-a-deployment-5fd8db696c-7mgn7,service-a,190.849,3.295231
1789323005.915749,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,60.065,
1789323007.186854,service-a-deployment-5fd8db696c-7mgn7,service-a,189.632,3.362815
1789323007.332853,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,63.705,
1789323008.576912,service-a-deployment-5fd8db696c-7mgn7,service-a,191.368,3.676159
1789323008.71453,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,62.481,
1789323009.987692,service-a-deployment-5fd8db696c-7mgn7,service-a,202.899,3.264511
1789323010.1207318,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,63.701,
1789323011.379039,service-a-deployment-5fd8db696c-7mgn7,service-a,200.821,3.598335
1789323011.547339,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,67.094,
1789323012.788287,service-a-deployment-5fd8db696c-7mgn7,service-a,222.813,3.452927
1789323012.932478,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,65.009,
1789323014.186382,service-a-deployment-5fd8db696c-7mgn7,service-a,251.737,3.749887
1789323014.333802,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,98.427,
1789323015.5904582,service-a-deployment-5fd8db696c-7mgn7,service-a,224.529,3.364863
1789323015.736011,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,63.469,
1789323016.999871,service-a-deployment-5fd8db696c-7mgn7,service-a,206.922,3.442687
1789323017.1458392,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,69.263,
1789323018.392687,service-a-deployment-5fd8db696c-7mgn7,service-a,238.920,3.516415
1789323018.536078,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,78.510,
1789323019.812879,service-a-deployment-5fd8db696c-7mgn7,service-a,205.326,3.373055
1789323019.955512,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,67.045,
1789323021.230412,service-a-deployment-5fd8db696c-7mgn7,service-a,226.984,3.442687
1789323021.373813,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,71.577,
1789323022.637172,service-a-deployment-5fd8db696c-7mgn7,service-a,220.952,3.549183
1789323022.790026,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,80.986,
1789323024.054989,service-a-deployment-5fd8db696c-7mgn7,service-a,219.909,3.336191
1789323024.192984,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,71.153,
1789323025.459025,service-a-deployment-5fd8db696c-7mgn7,service-a,222.109,3.549183
1789323025.600513,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,70.102,
1789323026.862559,service-a-deployment-5fd8db696c-7mgn7,service-a,201.709,3.223551
1789323026.9999712,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,68.184,
1789323028.24872,service-a-deployment-5fd8db696c-7mgn7,service-a,237.230,3.553279
1789323028.392203,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,66.931,
1789323029.657911,service-a-deployment-5fd8db696c-7mgn7,service-a,231.879,3.598335
1789323029.79895,service-a-deployment-5fd8db696c-7mgn7,istio-proxy,75.792,
