# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789333464.271807,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,49.415,
1789333465.5178921,service-a-deployment-5fd8db696c-xrkg2,service-a,118.884,3.139583
1789333465.669051,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.453,
1789333466.926473,service-a-deployment-5fd8db696c-xrkg2,service-a,154.897,3.665919
1789333467.0739892,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,53.845,
1789333468.3393338,service-a-deployment-5fd8db696c-xrkg2,service-a,143.793,3.348479
1789333468.4764001,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,49.631,
1789333469.736942,service-a-deployment-5fd8db696c-xrkg2,service-a,149.453,3.362815
1789333469.88344,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.162,
1789333471.159424,service-a-deployment-5fd8db696c-xrkg2,service-a,147.526,3.809279
1789333471.3151731,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,49.493,
1789333472.55665,service-a-deployment-5fd8db696c-xrkg2,service-a,158.713,3.098623
1789333472.691819,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,54.010,
1789333473.9307709,service-a-deployment-5fd8db696c-xrkg2,service-a,140.521,3.416063
1789333474.077158,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,47.553,
1789333475.314703,service-a-deployment-5fd8db696c-xrkg2,service-a,137.321,3.190783
1789333475.4599118,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,51.366,
1789333476.7569191,service-a-deployment-5fd8db696c-xrkg2,service-a,152.124,3.837951
1789333476.9015958,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,47.861,
1789333478.1521568,service-a-deployment-5fd8db696c-xrkg2,service-a,129.793,3.563519
1789333478.320887,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,47.479,
1789333479.576732,service-a-deployment-5fd8db696c-xrkg2,service-a,146.487,3.248127
1789333479.728619,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,49.589,
1789333480.994945,service-a-deployment-5fd8db696c-xrkg2,service-a,125.156,3.610623
1789333481.152191,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.182,
1789333482.4404428,service-a-deployment-5fd8db696c-xrkg2,service-a,144.078,3.405823
1789333482.579626,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.637,
1789333483.840567,service-a-deployment-5fd8db696c-xrkg2,service-a,154.449,3.409919
1789333483.998423,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.594,
1789333485.239535,service-a-deployment-5fd8db696c-xrkg2,service-a,146.942,3.399679
1789333485.414112,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,54.594,
1789333486.6912022,service-a-deployment-5fd8db696c-xrkg2,service-a,138.880,3.522559
1789333486.840223,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,45.531,
1789333488.105012,service-a-deployment-5fd8db696c-xrkg2,service-a,149.553,3.006463
1789333488.2471979,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,53.555,
1789333489.483367,service-a-deployment-5fd8db696c-xrkg2,service-a,149.514,3.188735
1789333489.614676,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.866,
1789333490.879904,service-a-deployment-5fd8db696c-xrkg2,service-a,139.996,3.028991
1789333491.0255098,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.001,
1789333492.32951,service-a-deployment-5fd8db696c-xrkg2,service-a,170.138,3.303423
1789333492.5284832,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,59.041,
1789333493.810765,service-a-deployment-5fd8db696c-xrkg2,service-a,155.341,3.534847
1789333493.967208,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,55.548,
1789333495.223383,service-a-deployment-5fd8db696c-xrkg2,service-a,149.974,2.777087
1789333495.371146,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.637,
1789333496.646604,service-a-deployment-5fd8db696c-xrkg2,service-a,148.281,2.908159
1789333496.802027,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,47.033,
1789333498.071085,service-a-deployment-5fd8db696c-xrkg2,service-a,166.729,3.160063
1789333498.215032,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,52.501,
1789333499.471086,service-a-deployment-5fd8db696c-xrkg2,service-a,145.008,3.223551
1789333499.617246,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.435,
1789333500.887167,service-a-deployment-5fd8db696c-xrkg2,service-a,151.724,3.059711
1789333501.030897,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,46.866,
1789333502.276526,service-a-deployment-5fd8db696c-xrkg2,service-a,154.648,2.410495
1789333502.413118,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,48.986,
1789333503.712822,service-a-deployment-5fd8db696c-xrkg2,service-a,148.746,3.268607
1789333503.8542101,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,56.386,
1789333505.1309068,service-a-deployment-5fd8db696c-xrkg2,service-a,146.844,2.949119
1789333505.301017,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,51.218,
1789333506.5667222,service-a-deployment-5fd8db696c-xrkg2,service-a,141.020,3.131391
1789333506.7026072,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,52.196,
1789333507.981065,service-a-deployment-5fd8db696c-xrkg2,service-a,144.968,2.820095
1789333508.129767,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,50.579,
1789333509.394326,service-a-deployment-5fd8db696c-xrkg2,service-a,134.810,2.979839
1789333509.561276,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,47.671,
1789333510.80619,service-a-deployment-5fd8db696c-xrkg2,service-a,134.386,2.912255
1789333510.94397,service-a-deployment-5fd8db696c-xrkg2,istio-proxy,42.955,
