TIMESTAMP,POD,CPU,MEMORY
2025-11-17T23:59:36,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,139Mi
2025-11-17T23:59:42,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-17T23:59:42,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:59:42,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,139Mi
2025-11-17T23:59:47,service-a-deployment-6bd85fb6c9-crbb6,0m,60Mi
2025-11-17T23:59:47,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-17T23:59:47,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,139Mi
2025-11-17T23:59:52,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-17T23:59:52,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:59:52,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,139Mi
2025-11-17T23:59:57,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-17T23:59:57,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-17T23:59:57,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,139Mi
2025-11-18T00:00:02,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:00:02,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:00:02,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,139Mi
2025-11-18T00:00:07,service-a-deployment-6bd85fb6c9-crbb6,29m,44Mi
2025-11-18T00:00:07,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-18T00:00:07,ingress-nginx-controller-6ccdb49bd4-vwfs4,44m,142Mi
2025-11-18T00:00:12,service-a-deployment-6bd85fb6c9-crbb6,29m,44Mi
2025-11-18T00:00:12,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-18T00:00:12,ingress-nginx-controller-6ccdb49bd4-vwfs4,44m,142Mi
2025-11-18T00:00:17,service-a-deployment-6bd85fb6c9-crbb6,63m,47Mi
2025-11-18T00:00:17,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:00:17,ingress-nginx-controller-6ccdb49bd4-vwfs4,54m,144Mi
2025-11-18T00:00:22,service-a-deployment-6bd85fb6c9-crbb6,63m,47Mi
2025-11-18T00:00:22,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:00:22,ingress-nginx-controller-6ccdb49bd4-vwfs4,54m,144Mi
2025-11-18T00:00:28,service-a-deployment-6bd85fb6c9-crbb6,63m,47Mi
2025-11-18T00:00:28,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:00:28,ingress-nginx-controller-6ccdb49bd4-vwfs4,54m,144Mi
2025-11-18T00:00:33,service-a-deployment-6bd85fb6c9-crbb6,51m,58Mi
2025-11-18T00:00:33,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-18T00:00:33,ingress-nginx-controller-6ccdb49bd4-vwfs4,48m,145Mi
2025-11-18T00:00:38,service-a-deployment-6bd85fb6c9-crbb6,51m,58Mi
2025-11-18T00:00:38,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-18T00:00:38,ingress-nginx-controller-6ccdb49bd4-vwfs4,48m,145Mi
2025-11-18T00:00:43,service-a-deployment-6bd85fb6c9-crbb6,51m,58Mi
2025-11-18T00:00:43,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-18T00:00:43,ingress-nginx-controller-6ccdb49bd4-vwfs4,48m,145Mi
2025-11-18T00:00:48,service-a-deployment-6bd85fb6c9-crbb6,52m,60Mi
2025-11-18T00:00:48,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:00:48,ingress-nginx-controller-6ccdb49bd4-vwfs4,48m,146Mi
2025-11-18T00:00:53,service-a-deployment-6bd85fb6c9-crbb6,52m,60Mi
2025-11-18T00:00:53,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:00:53,ingress-nginx-controller-6ccdb49bd4-vwfs4,48m,146Mi
2025-11-18T00:00:58,service-a-deployment-6bd85fb6c9-crbb6,52m,60Mi
2025-11-18T00:00:58,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:00:58,ingress-nginx-controller-6ccdb49bd4-vwfs4,48m,146Mi
2025-11-18T00:01:03,service-a-deployment-6bd85fb6c9-crbb6,41m,60Mi
2025-11-18T00:01:03,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-18T00:01:03,ingress-nginx-controller-6ccdb49bd4-vwfs4,43m,146Mi
2025-11-18T00:01:09,service-a-deployment-6bd85fb6c9-crbb6,41m,60Mi
2025-11-18T00:01:09,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-18T00:01:09,ingress-nginx-controller-6ccdb49bd4-vwfs4,43m,146Mi
2025-11-18T00:01:14,service-a-deployment-6bd85fb6c9-crbb6,41m,60Mi
2025-11-18T00:01:14,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-18T00:01:14,ingress-nginx-controller-6ccdb49bd4-vwfs4,43m,146Mi
2025-11-18T00:01:19,service-a-deployment-6bd85fb6c9-crbb6,34m,60Mi
2025-11-18T00:01:19,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:01:19,ingress-nginx-controller-6ccdb49bd4-vwfs4,32m,146Mi
2025-11-18T00:01:24,service-a-deployment-6bd85fb6c9-crbb6,34m,60Mi
2025-11-18T00:01:24,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:01:24,ingress-nginx-controller-6ccdb49bd4-vwfs4,32m,146Mi
2025-11-18T00:01:29,service-a-deployment-6bd85fb6c9-crbb6,34m,60Mi
2025-11-18T00:01:29,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:01:29,ingress-nginx-controller-6ccdb49bd4-vwfs4,32m,146Mi
2025-11-18T00:01:34,service-a-deployment-6bd85fb6c9-crbb6,1m,60Mi
2025-11-18T00:01:34,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-18T00:01:34,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,142Mi
