TIMESTAMP,POD,CPU,MEMORY
2025-11-18T00:03:17,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:03:17,ingress-nginx-controller-6ccdb49bd4-vwfs4,45m,148Mi
2025-11-18T00:03:22,service-a-deployment-6bd85fb6c9-crbb6,49m,61Mi
2025-11-18T00:03:22,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:03:22,ingress-nginx-controller-6ccdb49bd4-vwfs4,45m,148Mi
2025-11-18T00:03:27,service-a-deployment-6bd85fb6c9-crbb6,49m,61Mi
2025-11-18T00:03:27,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:03:27,ingress-nginx-controller-6ccdb49bd4-vwfs4,45m,148Mi
2025-11-18T00:03:32,service-a-deployment-6bd85fb6c9-crbb6,13m,61Mi
2025-11-18T00:03:32,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-18T00:03:32,ingress-nginx-controller-6ccdb49bd4-vwfs4,14m,143Mi
2025-11-18T00:03:38,service-a-deployment-6bd85fb6c9-crbb6,13m,61Mi
2025-11-18T00:03:38,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-18T00:03:38,ingress-nginx-controller-6ccdb49bd4-vwfs4,14m,143Mi
2025-11-18T00:03:43,service-a-deployment-6bd85fb6c9-crbb6,13m,61Mi
2025-11-18T00:03:43,service-b-deployment-78897db9dc-d2wvw,1m,16Mi
2025-11-18T00:03:43,ingress-nginx-controller-6ccdb49bd4-vwfs4,14m,143Mi
2025-11-18T00:03:48,service-a-deployment-6bd85fb6c9-crbb6,1m,61Mi
2025-11-18T00:03:48,service-b-deployment-78897db9dc-d2wvw,0m,16Mi
2025-11-18T00:03:48,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-18T00:03:53,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-18T00:03:58,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-18T00:04:03,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-18T00:04:08,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-18T00:04:13,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,143Mi
2025-11-18T00:04:18,ingress-nginx-controller-6ccdb49bd4-vwfs4,41m,147Mi
2025-11-18T00:04:23,ingress-nginx-controller-6ccdb49bd4-vwfs4,41m,147Mi
2025-11-18T00:04:29,ingress-nginx-controller-6ccdb49bd4-vwfs4,41m,147Mi
2025-11-18T00:04:34,ingress-nginx-controller-6ccdb49bd4-vwfs4,52m,148Mi
2025-11-18T00:04:39,ingress-nginx-controller-6ccdb49bd4-vwfs4,52m,148Mi
2025-11-18T00:04:44,ingress-nginx-controller-6ccdb49bd4-vwfs4,52m,148Mi
2025-11-18T00:04:49,ingress-nginx-controller-6ccdb49bd4-vwfs4,49m,148Mi
2025-11-18T00:04:54,ingress-nginx-controller-6ccdb49bd4-vwfs4,49m,148Mi
2025-11-18T00:04:59,ingress-nginx-controller-6ccdb49bd4-vwfs4,49m,148Mi
2025-11-18T00:05:04,ingress-nginx-controller-6ccdb49bd4-vwfs4,47m,148Mi
2025-11-18T00:05:09,ingress-nginx-controller-6ccdb49bd4-vwfs4,47m,148Mi
2025-11-18T00:05:15,ingress-nginx-controller-6ccdb49bd4-vwfs4,47m,148Mi
2025-11-18T00:05:20,ingress-nginx-controller-6ccdb49bd4-vwfs4,47m,148Mi
2025-11-18T00:05:25,ingress-nginx-controller-6ccdb49bd4-vwfs4,47m,148Mi
2025-11-18T00:05:30,ingress-nginx-controller-6ccdb49bd4-vwfs4,47m,148Mi
2025-11-18T00:05:35,ingress-nginx-controller-6ccdb49bd4-vwfs4,34m,145Mi
2025-11-18T00:05:40,ingress-nginx-controller-6ccdb49bd4-vwfs4,34m,145Mi
2025-11-18T00:05:45,ingress-nginx-controller-6ccdb49bd4-vwfs4,34m,145Mi
2025-11-18T00:05:50,ingress-nginx-controller-6ccdb49bd4-vwfs4,6m,140Mi
2025-11-18T00:05:56,ingress-nginx-controller-6ccdb49bd4-vwfs4,6m,140Mi
2025-11-18T00:06:01,ingress-nginx-controller-6ccdb49bd4-vwfs4,6m,140Mi
2025-11-18T00:06:06,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:06:11,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:06:16,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,140Mi
2025-11-18T00:06:21,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,140Mi
2025-11-18T00:06:26,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,140Mi
2025-11-18T00:06:31,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,140Mi
2025-11-18T00:06:37,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,140Mi
2025-11-18T00:06:42,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,140Mi
2025-11-18T00:06:47,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,140Mi
2025-11-18T00:06:52,ingress-nginx-controller-6ccdb49bd4-vwfs4,18m,122Mi
2025-11-18T00:06:57,ingress-nginx-controller-6ccdb49bd4-vwfs4,18m,122Mi
2025-11-18T00:07:02,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,122Mi
2025-11-18T00:07:07,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,122Mi
2025-11-18T00:07:12,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,122Mi
2025-11-18T00:07:17,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,122Mi
2025-11-18T00:07:23,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,122Mi
2025-11-18T00:07:28,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,122Mi
2025-11-18T00:07:33,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,122Mi
2025-11-18T00:07:38,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,122Mi
2025-11-18T00:07:43,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,122Mi
2025-11-18T00:07:48,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,122Mi
2025-11-18T00:07:53,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,122Mi
2025-11-18T00:07:58,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,122Mi
2025-11-18T00:08:03,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,122Mi
2025-11-18T00:08:09,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,122Mi
2025-11-18T00:08:14,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,122Mi
2025-11-18T00:08:19,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:08:24,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:08:29,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:08:34,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,123Mi
2025-11-18T00:08:39,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,123Mi
2025-11-18T00:08:44,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,123Mi
2025-11-18T00:08:50,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,123Mi
2025-11-18T00:08:55,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,123Mi
2025-11-18T00:09:00,ingress-nginx-controller-6ccdb49bd4-vwfs4,2m,123Mi
2025-11-18T00:09:05,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:09:10,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:09:15,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:09:20,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:09:25,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:09:30,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:09:36,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:09:41,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:09:46,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:09:51,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:09:56,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:10:01,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,123Mi
2025-11-18T00:17:00,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,123Mi
2025-11-18T00:17:05,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,123Mi
2025-11-18T00:17:10,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,123Mi
2025-11-18T00:17:15,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,123Mi
2025-11-18T00:17:20,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,123Mi
2025-11-18T00:17:25,ingress-nginx-controller-6ccdb49bd4-vwfs4,5m,123Mi
2025-11-18T00:17:30,ingress-nginx-controller-6ccdb49bd4-vwfs4,1m,123Mi
2025-11-18T00:17:35,ingress-nginx-controller-6ccdb49bd4-vwfs4,1m,123Mi
2025-11-18T00:17:40,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:17:46,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:17:51,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:17:56,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:18:01,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:18:06,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:18:11,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:18:16,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:18:21,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:18:27,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:18:32,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:18:37,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:18:42,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:18:47,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:18:52,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:18:57,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:19:02,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:19:07,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:19:13,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:19:18,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:19:23,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:19:28,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,124Mi
2025-11-18T00:19:33,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,124Mi
2025-11-18T00:19:38,ingress-nginx-controller-6ccdb49bd4-vwfs4,4m,124Mi
2025-11-18T00:19:43,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:19:48,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:19:53,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:19:59,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:20:04,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:20:09,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:20:14,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:20:19,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:20:24,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:20:29,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:20:34,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:20:40,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,124Mi
2025-11-18T00:20:45,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,125Mi
2025-11-18T00:20:50,ingress-nginx-controller-6ccdb49bd4-vwfs4,3m,125Mi
