# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789318666.7466292,service-a-deployment-5fd8db696c-vfglb,service-a,85.111,3.313663
1789318667.0131562,service-a-deployment-5fd8db696c-vfglb,istio-proxy,25.490,
1789318667.295701,service-a-deployment-b9f6859d9-ddctb,service-a,13.083,3.313663
1789318668.834309,service-a-deployment-5fd8db696c-vfglb,service-a,85.243,3.127295
1789318669.070098,service-a-deployment-5fd8db696c-vfglb,istio-proxy,25.117,
1789318669.370188,service-a-deployment-b9f6859d9-ddctb,service-a,11.363,3.127295
1789318670.8953369,service-a-deployment-5fd8db696c-vfglb,service-a,92.451,3.205119
1789318671.183261,service-a-deployment-5fd8db696c-vfglb,istio-proxy,47.638,
1789318672.6093922,service-a-deployment-5fd8db696c-vfglb,service-a,91.168,3.123199
1789318672.834941,service-a-deployment-5fd8db696c-vfglb,istio-proxy,25.680,
1789318674.222374,service-a-deployment-5fd8db696c-vfglb,service-a,84.981,3.096575
1789318674.4557729,service-a-deployment-5fd8db696c-vfglb,istio-proxy,28.566,
1789318675.8384051,service-a-deployment-5fd8db696c-vfglb,service-a,100.367,2.928639
1789318676.0784268,service-a-deployment-5fd8db696c-vfglb,istio-proxy,23.890,
1789318677.543149,service-a-deployment-5fd8db696c-vfglb,service-a,79.231,3.147775
1789318677.781176,service-a-deployment-5fd8db696c-vfglb,istio-proxy,25.811,
1789318679.192016,service-a-deployment-5fd8db696c-vfglb,service-a,81.761,3.108863
1789318679.427027,service-a-deployment-5fd8db696c-vfglb,istio-proxy,25.661,
1789318680.805474,service-a-deployment-5fd8db696c-vfglb,service-a,77.315,2.815999
1789318681.035257,service-a-deployment-5fd8db696c-vfglb,istio-proxy,28.822,
1789318682.41083,service-a-deployment-5fd8db696c-vfglb,service-a,68.332,3.016703
1789318682.656255,service-a-deployment-5fd8db696c-vfglb,istio-proxy,21.599,
1789318684.04893,service-a-deployment-5fd8db696c-vfglb,service-a,82.507,3.037183
1789318684.278101,service-a-deployment-5fd8db696c-vfglb,istio-proxy,23.798,
1789318685.6656132,service-a-deployment-5fd8db696c-vfglb,service-a,107.745,3.119103
1789318685.905717,service-a-deployment-5fd8db696c-vfglb,istio-proxy,28.187,
1789318687.2814422,service-a-deployment-5fd8db696c-vfglb,service-a,89.862,2.985983
1789318687.5786738,service-a-deployment-5fd8db696c-vfglb,istio-proxy,26.326,
1789318688.965523,service-a-deployment-5fd8db696c-vfglb,service-a,78.454,2.787327
1789318689.198682,service-a-deployment-5fd8db696c-vfglb,istio-proxy,24.012,
1789318690.570359,service-a-deployment-5fd8db696c-vfglb,service-a,83.359,3.037183
1789318690.798869,service-a-deployment-5fd8db696c-vfglb,istio-proxy,25.939,
1789318692.213055,service-a-deployment-5fd8db696c-vfglb,service-a,86.308,3.254271
1789318692.452214,service-a-deployment-5fd8db696c-vfglb,istio-proxy,29.178,
1789318693.841012,service-a-deployment-5fd8db696c-vfglb,service-a,85.575,3.215359
1789318694.085921,service-a-deployment-5fd8db696c-vfglb,istio-proxy,28.564,
1789318695.498515,service-a-deployment-5fd8db696c-vfglb,service-a,125.957,2.699263
1789318695.7450109,service-a-deployment-5fd8db696c-vfglb,istio-proxy,38.116,
1789318697.1231282,service-a-deployment-5fd8db696c-vfglb,service-a,122.088,2.934783
1789318697.370018,service-a-deployment-5fd8db696c-vfglb,istio-proxy,37.621,
1789318698.800781,service-a-deployment-5fd8db696c-vfglb,service-a,125.986,3.131391
1789318699.038687,service-a-deployment-5fd8db696c-vfglb,istio-proxy,37.334,
1789318700.43262,service-a-deployment-5fd8db696c-vfglb,service-a,142.721,3.203071
1789318700.6613219,service-a-deployment-5fd8db696c-vfglb,istio-proxy,42.088,
1789318702.063797,service-a-deployment-5fd8db696c-vfglb,service-a,127.986,3.194879
1789318702.299607,service-a-deployment-5fd8db696c-vfglb,istio-proxy,38.983,
1789318703.682637,service-a-deployment-5fd8db696c-vfglb,service-a,121.445,3.002367
1789318703.9149818,service-a-deployment-5fd8db696c-vfglb,istio-proxy,35.815,
1789318705.286392,service-a-deployment-5fd8db696c-vfglb,service-a,123.784,2.883583
1789318705.513101,service-a-deployment-5fd8db696c-vfglb,istio-proxy,33.747,
1789318706.897451,service-a-deployment-5fd8db696c-vfglb,service-a,129.554,2.717695
1789318707.1527522,service-a-deployment-5fd8db696c-vfglb,istio-proxy,32.904,
1789318708.546688,service-a-deployment-5fd8db696c-vfglb,service-a,124.796,2.852863
1789318708.7705321,service-a-deployment-5fd8db696c-vfglb,istio-proxy,36.204,
1789318710.149688,service-a-deployment-5fd8db696c-vfglb,service-a,118.059,2.494463
1789318710.376311,service-a-deployment-5fd8db696c-vfglb,istio-proxy,41.940,
1789318711.7389069,service-a-deployment-5fd8db696c-vfglb,service-a,111.149,2.674687
1789318711.9643688,service-a-deployment-5fd8db696c-vfglb,istio-proxy,33.328,
1789318713.328825,service-a-deployment-5fd8db696c-vfglb,service-a,127.452,2.850815
1789318713.5525482,service-a-deployment-5fd8db696c-vfglb,istio-proxy,34.861,
1789318714.964545,service-a-deployment-5fd8db696c-vfglb,service-a,111.488,2.826239
1789318715.193275,service-a-deployment-5fd8db696c-vfglb,istio-proxy,40.154,
1789318716.553338,service-a-deployment-5fd8db696c-vfglb,service-a,109.474,2.949119
1789318716.7800431,service-a-deployment-5fd8db696c-vfglb,istio-proxy,34.793,
1789318718.229175,service-a-deployment-5fd8db696c-vfglb,service-a,127.741,3.061759
1789318718.488171,service-a-deployment-5fd8db696c-vfglb,istio-proxy,49.070,
1789318719.85566,service-a-deployment-5fd8db696c-vfglb,service-a,134.090,3.362815
1789318720.096499,service-a-deployment-5fd8db696c-vfglb,istio-proxy,37.968,
1789318721.4994822,service-a-deployment-5fd8db696c-vfglb,service-a,126.146,2.885631
1789318721.732073,service-a-deployment-5fd8db696c-vfglb,istio-proxy,37.254,
1789318723.125132,service-a-deployment-5fd8db696c-vfglb,service-a,111.132,2.818047
1789318723.351029,service-a-deployment-5fd8db696c-vfglb,istio-proxy,32.630,
1789318724.7479181,service-a-deployment-5fd8db696c-vfglb,service-a,118.688,2.775039
1789318724.97398,service-a-deployment-5fd8db696c-vfglb,istio-proxy,40.936,
1789318726.338683,service-a-deployment-5fd8db696c-vfglb,service-a,137.466,2.838527
1789318726.5698292,service-a-deployment-5fd8db696c-vfglb,istio-proxy,44.442,
1789318727.9530518,service-a-deployment-5fd8db696c-vfglb,service-a,158.591,2.942975
1789318728.1852312,service-a-deployment-5fd8db696c-vfglb,istio-proxy,50.799,
1789318729.5642738,service-a-deployment-5fd8db696c-vfglb,service-a,163.336,2.871295
1789318729.790483,service-a-deployment-5fd8db696c-vfglb,istio-proxy,45.705,
1789318731.184959,service-a-deployment-5fd8db696c-vfglb,service-a,151.279,2.961407
1789318731.411325,service-a-deployment-5fd8db696c-vfglb,istio-proxy,50.392,
1789318732.81359,service-a-deployment-5fd8db696c-vfglb,service-a,158.773,3.190783
1789318733.051357,service-a-deployment-5fd8db696c-vfglb,istio-proxy,48.153,
1789318734.4479702,service-a-deployment-5fd8db696c-vfglb,service-a,140.920,2.996223
1789318734.6686,service-a-deployment-5fd8db696c-vfglb,istio-proxy,44.348,
1789318736.06804,service-a-deployment-5fd8db696c-vfglb,service-a,144.912,3.117055
1789318736.289563,service-a-deployment-5fd8db696c-vfglb,istio-proxy,43.300,
1789318737.673565,service-a-deployment-5fd8db696c-vfglb,service-a,155.609,3.014655
1789318737.896941,service-a-deployment-5fd8db696c-vfglb,istio-proxy,45.068,
1789318739.2953348,service-a-deployment-5fd8db696c-vfglb,service-a,135.067,3.194879
1789318739.52496,service-a-deployment-5fd8db696c-vfglb,istio-proxy,43.187,
1789318740.903258,service-a-deployment-5fd8db696c-vfglb,service-a,156.114,2.965503
1789318741.133708,service-a-deployment-5fd8db696c-vfglb,istio-proxy,53.917,
1789318742.5286012,service-a-deployment-5fd8db696c-vfglb,service-a,166.639,3.592191
1789318742.762326,service-a-deployment-5fd8db696c-vfglb,istio-proxy,55.183,
1789318744.169887,service-a-deployment-5fd8db696c-vfglb,service-a,181.588,3.340287
1789318744.406558,service-a-deployment-5fd8db696c-vfglb,istio-proxy,68.556,
1789318745.8024588,service-a-deployment-5fd8db696c-vfglb,service-a,151.623,2.940927
1789318746.0889752,service-a-deployment-5fd8db696c-vfglb,istio-proxy,51.628,
1789318747.594149,service-a-deployment-5fd8db696c-vfglb,service-a,178.543,3.270655
1789318748.053791,service-a-deployment-5fd8db696c-vfglb,istio-proxy,83.079,
1789318749.446969,service-a-deployment-5fd8db696c-vfglb,service-a,207.213,4.546559
1789318749.6986759,service-a-deployment-5fd8db696c-vfglb,istio-proxy,58.862,
1789318751.082679,service-a-deployment-5fd8db696c-vfglb,service-a,159.942,2.895871
1789318751.32,service-a-deployment-5fd8db696c-vfglb,istio-proxy,47.895,
1789318752.719318,service-a-deployment-5fd8db696c-vfglb,service-a,140.453,2.928639
1789318752.964905,service-a-deployment-5fd8db696c-vfglb,istio-proxy,49.241,
1789318754.339187,service-a-deployment-5fd8db696c-vfglb,service-a,157.486,2.928639
1789318754.57661,service-a-deployment-5fd8db696c-vfglb,istio-proxy,47.178,
1789318755.978791,service-a-deployment-5fd8db696c-vfglb,service-a,195.226,3.272703
1789318756.213894,service-a-deployment-5fd8db696c-vfglb,istio-proxy,65.489,
1789318757.598901,service-a-deployment-5fd8db696c-vfglb,service-a,203.418,3.131391
1789318757.830698,service-a-deployment-5fd8db696c-vfglb,istio-proxy,63.118,
1789318759.223826,service-a-deployment-5fd8db696c-vfglb,service-a,178.107,3.246079
1789318759.450022,service-a-deployment-5fd8db696c-vfglb,istio-proxy,62.521,
1789318760.823238,service-a-deployment-5fd8db696c-vfglb,service-a,198.011,3.086335
1789318761.055016,service-a-deployment-5fd8db696c-vfglb,istio-proxy,64.457,
1789318762.453812,service-a-deployment-5fd8db696c-vfglb,service-a,177.638,3.198975
1789318762.763615,service-a-deployment-5fd8db696c-vfglb,istio-proxy,67.650,
1789318764.161522,service-a-deployment-5fd8db696c-vfglb,service-a,208.510,3.420159
1789318764.435092,service-a-deployment-5fd8db696c-vfglb,istio-proxy,74.023,
1789318765.903169,service-a-deployment-5fd8db696c-vfglb,service-a,201.328,3.258367
1789318766.270436,service-a-deployment-5fd8db696c-vfglb,istio-proxy,77.276,
1789318767.6620102,service-a-deployment-5fd8db696c-vfglb,service-a,222.504,3.452927
1789318767.932401,service-a-deployment-5fd8db696c-vfglb,istio-proxy,65.939,
1789318769.355728,service-a-deployment-5fd8db696c-vfglb,service-a,177.860,3.293183
1789318769.629586,service-a-deployment-5fd8db696c-vfglb,istio-proxy,68.202,
1789318771.0106308,service-a-deployment-5fd8db696c-vfglb,service-a,197.473,2.815999
1789318771.239006,service-a-deployment-5fd8db696c-vfglb,istio-proxy,69.762,
1789318772.615072,service-a-deployment-5fd8db696c-vfglb,service-a,176.718,3.403775
1789318772.847899,service-a-deployment-5fd8db696c-vfglb,istio-proxy,60.884,
1789318774.3073092,service-a-deployment-5fd8db696c-vfglb,service-a,194.291,3.166207
1789318774.5653389,service-a-deployment-5fd8db696c-vfglb,istio-proxy,65.267,
1789318775.966789,service-a-deployment-5fd8db696c-vfglb,service-a,206.031,3.366911
1789318776.210643,service-a-deployment-5fd8db696c-vfglb,istio-proxy,73.574,
1789318777.810029,service-a-deployment-5fd8db696c-vfglb,service-a,203.872,3.213311
1789318778.069039,service-a-deployment-5fd8db696c-vfglb,istio-proxy,82.518,
1789318779.4552069,service-a-deployment-5fd8db696c-vfglb,service-a,186.504,4.313087
1789318779.705228,service-a-deployment-5fd8db696c-vfglb,istio-proxy,66.772,
1789318781.084715,service-a-deployment-5fd8db696c-vfglb,service-a,197.198,3.162111
1789318781.3301911,service-a-deployment-5fd8db696c-vfglb,istio-proxy,63.922,
1789318782.7187462,service-a-deployment-5fd8db696c-vfglb,service-a,169.124,3.235839
1789318782.957771,service-a-deployment-5fd8db696c-vfglb,istio-proxy,56.642,
1789318784.338623,service-a-deployment-5fd8db696c-vfglb,service-a,182.914,2.998271
1789318784.576575,service-a-deployment-5fd8db696c-vfglb,istio-proxy,58.906,
1789318785.9613812,service-a-deployment-5fd8db696c-vfglb,service-a,208.464,3.373055
1789318786.1924381,service-a-deployment-5fd8db696c-vfglb,istio-proxy,74.863,
1789318787.670675,service-a-deployment-5fd8db696c-vfglb,service-a,241.903,3.403775
1789318787.9280808,service-a-deployment-5fd8db696c-vfglb,istio-proxy,86.348,
1789318789.3123999,service-a-deployment-5fd8db696c-vfglb,service-a,235.364,3.340287
1789318789.5865889,service-a-deployment-5fd8db696c-vfglb,istio-proxy,88.814,
1789318790.979176,service-a-deployment-5fd8db696c-vfglb,service-a,228.642,3.203071
1789318791.20743,service-a-deployment-5fd8db696c-vfglb,istio-proxy,86.062,
1789318792.641087,service-a-deployment-5fd8db696c-vfglb,service-a,229.198,3.293183
1789318792.893162,service-a-deployment-5fd8db696c-vfglb,istio-proxy,77.188,
1789318794.299632,service-a-deployment-5fd8db696c-vfglb,service-a,223.343,3.401727
1789318794.523144,service-a-deployment-5fd8db696c-vfglb,istio-proxy,77.765,
1789318795.9223979,service-a-deployment-5fd8db696c-vfglb,service-a,196.734,3.368959
