# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789318002.186668,service-a-deployment-b9f6859d9-ddctb,service-a,119.684,3.102719
1789318002.425017,service-a-deployment-b9f6859d9-ddctb,istio-proxy,37.233,
1789318003.818161,service-a-deployment-b9f6859d9-ddctb,service-a,143.402,3.291135
1789318004.067567,service-a-deployment-b9f6859d9-ddctb,istio-proxy,48.817,
1789318005.44357,service-a-deployment-b9f6859d9-ddctb,service-a,159.993,3.387391
1789318005.71378,service-a-deployment-b9f6859d9-ddctb,istio-proxy,48.637,
1789318007.1308339,service-a-deployment-b9f6859d9-ddctb,service-a,160.027,3.350527
1789318007.408119,service-a-deployment-b9f6859d9-ddctb,istio-proxy,52.372,
1789318008.8190231,service-a-deployment-b9f6859d9-ddctb,service-a,193.627,3.588095
1789318009.094559,service-a-deployment-b9f6859d9-ddctb,istio-proxy,61.159,
1789318010.481666,service-a-deployment-b9f6859d9-ddctb,service-a,177.973,3.479551
1789318010.714866,service-a-deployment-b9f6859d9-ddctb,istio-proxy,57.959,
1789318012.0894752,service-a-deployment-b9f6859d9-ddctb,service-a,142.088,3.383295
1789318012.3297222,service-a-deployment-b9f6859d9-ddctb,istio-proxy,48.354,
1789318013.727346,service-a-deployment-b9f6859d9-ddctb,service-a,167.354,3.612671
1789318013.97857,service-a-deployment-b9f6859d9-ddctb,istio-proxy,58.382,
1789318015.398251,service-a-deployment-b9f6859d9-ddctb,service-a,148.365,3.753983
1789318015.6404328,service-a-deployment-b9f6859d9-ddctb,istio-proxy,50.780,
1789318017.0239239,service-a-deployment-b9f6859d9-ddctb,service-a,144.372,3.293183
1789318017.2671869,service-a-deployment-b9f6859d9-ddctb,istio-proxy,49.883,
1789318018.652875,service-a-deployment-b9f6859d9-ddctb,service-a,170.041,3.362815
1789318018.903231,service-a-deployment-b9f6859d9-ddctb,istio-proxy,54.845,
1789318020.273964,service-a-deployment-b9f6859d9-ddctb,service-a,158.946,3.719167
1789318020.502968,service-a-deployment-b9f6859d9-ddctb,istio-proxy,53.871,
1789318021.881449,service-a-deployment-b9f6859d9-ddctb,service-a,149.915,3.479551
1789318022.120831,service-a-deployment-b9f6859d9-ddctb,istio-proxy,47.061,
1789318023.524991,service-a-deployment-b9f6859d9-ddctb,service-a,160.317,3.946495
1789318023.791413,service-a-deployment-b9f6859d9-ddctb,istio-proxy,57.605,
1789318025.1837811,service-a-deployment-b9f6859d9-ddctb,service-a,165.269,3.227647
1789318025.422415,service-a-deployment-b9f6859d9-ddctb,istio-proxy,53.617,
1789318026.821651,service-a-deployment-b9f6859d9-ddctb,service-a,155.901,3.565567
1789318027.066238,service-a-deployment-b9f6859d9-ddctb,istio-proxy,49.689,
1789318028.475753,service-a-deployment-b9f6859d9-ddctb,service-a,161.839,3.377151
1789318028.7295182,service-a-deployment-b9f6859d9-ddctb,istio-proxy,61.928,
