# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789303091.484855,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,68.032,
1789303092.895575,service-a-s8-deployment-8ddc896cd-skv7w,service-a,77.268,
1789303093.128654,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,44.420,
1789303094.468266,service-a-s8-deployment-8ddc896cd-skv7w,service-a,58.488,
1789303094.711089,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,36.602,
1789303096.10319,service-a-s8-deployment-8ddc896cd-skv7w,service-a,73.684,
1789303096.4201422,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,49.134,
1789303097.943351,service-a-s8-deployment-8ddc896cd-skv7w,service-a,121.920,
1789303098.340152,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,66.820,
1789303099.850295,service-a-s8-deployment-8ddc896cd-skv7w,service-a,105.368,
1789303100.180676,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,81.248,
1789303101.5478752,service-a-s8-deployment-8ddc896cd-skv7w,service-a,95.102,
1789303101.768352,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,53.723,
1789303103.110738,service-a-s8-deployment-8ddc896cd-skv7w,service-a,100.601,
1789303103.295226,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,51.829,
1789303104.611031,service-a-s8-deployment-8ddc896cd-skv7w,service-a,74.499,
1789303104.800415,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,49.599,
1789303106.144733,service-a-s8-deployment-8ddc896cd-skv7w,service-a,91.136,
1789303106.379903,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,55.205,
1789303108.120545,service-a-s8-deployment-8ddc896cd-skv7w,service-a,136.088,
1789303108.762199,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,143.941,
1789303110.3963149,service-a-s8-deployment-8ddc896cd-skv7w,service-a,211.140,
1789303110.7052548,service-a-s8-deployment-8ddc896cd-skv7w,istio-proxy,129.169,
1789303112.0960362,service-a-s8-deployment-8ddc896cd-skv7w,service-a,88.120,
