# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789302204.2771552,service-a-deployment-6b79bf9989-4nvrm,service-a,570.128,19.349503
1789302204.536685,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,232.642,
1789302205.972147,service-a-deployment-6b79bf9989-4nvrm,service-a,496.490,5.124095
1789302206.263646,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,194.797,
1789302207.652012,service-a-deployment-6b79bf9989-4nvrm,service-a,429.427,3.590143
1789302207.9749389,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,158.619,
1789302209.5478258,service-a-deployment-6b79bf9989-4nvrm,service-a,535.967,2.879487
1789302209.943837,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,257.639,
1789302211.432244,service-a-deployment-6b79bf9989-4nvrm,service-a,630.545,7.794687
1789302211.682413,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,245.856,
1789302213.1867,service-a-deployment-6b79bf9989-4nvrm,service-a,606.991,10.682367
1789302213.6051059,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,279.835,
1789302215.028791,service-a-deployment-6b79bf9989-4nvrm,service-a,506.540,7.290879
1789302215.269773,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,182.966,
1789302216.673268,service-a-deployment-6b79bf9989-4nvrm,service-a,431.664,2.953215
1789302216.982378,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,164.837,
1789302219.867253,service-a-deployment-6b79bf9989-4nvrm,service-a,719.164,
1789302220.45404,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,761.967,
1789302226.896875,service-a-deployment-6b79bf9989-4nvrm,service-a,549.629,
1789302229.3796968,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,615.809,
1789302233.3705988,service-a-deployment-6b79bf9989-4nvrm,service-a,579.033,
1789302235.17716,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,1010.454,
1789302244.589185,service-a-deployment-6b79bf9989-4nvrm,service-a,524.842,
1789302248.191256,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,825.279,
1789302254.852031,service-a-deployment-6b79bf9989-4nvrm,service-a,533.142,
1789302257.5409741,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,662.924,
1789302261.949791,service-a-deployment-6b79bf9989-4nvrm,service-a,595.245,
1789302264.288138,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,1148.871,
1789302278.263618,service-a-deployment-6b79bf9989-4nvrm,service-a,363.536,
1789302282.82963,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,587.708,
1789302290.5650811,service-a-deployment-6b79bf9989-4nvrm,service-a,504.805,
1789302294.095535,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,636.628,
1789302298.250922,service-a-deployment-6b79bf9989-4nvrm,service-a,454.079,
1789302299.210368,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,634.688,
1789302302.71555,service-a-deployment-6b79bf9989-4nvrm,service-a,369.023,
1789302303.576488,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,710.989,
1789302305.468181,service-a-deployment-6b79bf9989-4nvrm,service-a,779.545,952.107007
1789302305.753029,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,843.264,
1789302307.652864,service-a-deployment-6b79bf9989-4nvrm,service-a,408.270,15.515647
1789302309.134922,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,743.261,
1789302312.085074,service-a-deployment-6b79bf9989-4nvrm,service-a,651.364,
1789302312.5348291,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,800.597,
1789302314.642168,service-a-deployment-6b79bf9989-4nvrm,service-a,445.934,20.398079
1789302315.16045,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,654.000,
1789302317.2203572,service-a-deployment-6b79bf9989-4nvrm,service-a,640.182,18.677759
1789302317.979656,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,709.196,
1789302319.608289,service-a-deployment-6b79bf9989-4nvrm,service-a,504.980,65.568767
1789302319.8783622,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,584.432,
1789302324.0535538,service-a-deployment-6b79bf9989-4nvrm,service-a,478.765,126.746623
1789302325.8016598,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,698.762,
1789302330.54571,service-a-deployment-6b79bf9989-4nvrm,service-a,374.400,
1789302332.054616,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,576.016,
1789302335.253951,service-a-deployment-6b79bf9989-4nvrm,service-a,422.952,
1789302336.823694,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,738.441,
1789302339.9922922,service-a-deployment-6b79bf9989-4nvrm,service-a,656.700,
1789302341.028162,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,874.649,
1789302344.3543072,service-a-deployment-6b79bf9989-4nvrm,service-a,706.114,
1789302345.376603,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,936.082,
1789302348.912862,service-a-deployment-6b79bf9989-4nvrm,service-a,631.845,
1789302350.222862,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,949.606,
1789302353.778256,service-a-deployment-6b79bf9989-4nvrm,service-a,640.539,
1789302354.8986602,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,921.920,
1789302361.994546,service-a-deployment-6b79bf9989-4nvrm,service-a,546.507,
1789302365.942313,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,566.077,
1789302369.651662,service-a-deployment-6b79bf9989-4nvrm,service-a,410.934,
1789302371.011456,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,786.521,
1789302374.559446,service-a-deployment-6b79bf9989-4nvrm,service-a,540.345,
1789302375.709593,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,930.191,
1789302379.929914,service-a-deployment-6b79bf9989-4nvrm,service-a,613.468,
1789302381.4975958,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,809.319,
1789302385.0856478,service-a-deployment-6b79bf9989-4nvrm,service-a,563.062,
1789302386.6330812,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,773.842,
1789302726.297207,service-a-deployment-6b79bf9989-4nvrm,service-a,18.621,
1789302727.3269818,service-a-deployment-6b79bf9989-4nvrm,istio-proxy,30.005,
1789302729.4891431,service-a-deployment-6b79bf9989-4nvrm,service-a,28.897,
