# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789295865.627152,service-a-deployment-6f799bd666-976nt,service-a,87.189,3.155967
1789295865.858912,service-a-deployment-6f799bd666-976nt,istio-proxy,25.971,
1789295867.256333,service-a-deployment-6f799bd666-976nt,service-a,73.622,2.973695
1789295867.521069,service-a-deployment-6f799bd666-976nt,istio-proxy,23.266,
1789295868.920348,service-a-deployment-6f799bd666-976nt,service-a,95.547,3.260415
1789295869.163109,service-a-deployment-6f799bd666-976nt,istio-proxy,26.750,
1789295870.530098,service-a-deployment-6f799bd666-976nt,service-a,94.630,3.088383
1789295870.762244,service-a-deployment-6f799bd666-976nt,istio-proxy,24.713,
1789295872.13457,service-a-deployment-6f799bd666-976nt,service-a,77.053,2.988031
1789295872.4156969,service-a-deployment-6f799bd666-976nt,istio-proxy,24.974,
1789295873.792843,service-a-deployment-6f799bd666-976nt,service-a,111.718,3.348479
1789295874.023107,service-a-deployment-6f799bd666-976nt,istio-proxy,29.078,
1789295875.401559,service-a-deployment-6f799bd666-976nt,service-a,88.223,3.248127
1789295875.6327958,service-a-deployment-6f799bd666-976nt,istio-proxy,25.935,
1789295877.0005481,service-a-deployment-6f799bd666-976nt,service-a,81.868,3.327999
1789295877.245971,service-a-deployment-6f799bd666-976nt,istio-proxy,29.449,
1789295878.637038,service-a-deployment-6f799bd666-976nt,service-a,77.251,3.018751
1789295878.8788428,service-a-deployment-6f799bd666-976nt,istio-proxy,24.977,
1789295880.271895,service-a-deployment-6f799bd666-976nt,service-a,108.820,3.383295
1789295880.507762,service-a-deployment-6f799bd666-976nt,istio-proxy,31.592,
1789295881.899742,service-a-deployment-6f799bd666-976nt,service-a,81.114,2.928639
1789295882.147189,service-a-deployment-6f799bd666-976nt,istio-proxy,26.733,
1789295883.5499892,service-a-deployment-6f799bd666-976nt,service-a,119.748,3.270655
1789295883.783796,service-a-deployment-6f799bd666-976nt,istio-proxy,29.337,
1789295885.185601,service-a-deployment-6f799bd666-976nt,service-a,83.839,2.906111
1789295885.427588,service-a-deployment-6f799bd666-976nt,istio-proxy,24.137,
1789295886.812503,service-a-deployment-6f799bd666-976nt,service-a,78.098,2.985983
1789295887.04108,service-a-deployment-6f799bd666-976nt,istio-proxy,24.691,
