# pod CPU samples, backend=cgroup interval=1s selector=app=service-a namespace=default
t_unix,pod,container,cpu_millicores,eventloop_lag_p99_ms
1789333200.95299,service-a-deployment-7c6cccc7f6-4nrvn,service-a,60.655,3.282943
1789333201.118606,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,57.811,
1789333202.4325492,service-a-deployment-7c6cccc7f6-4nrvn,service-a,67.077,2.965503
1789333202.628693,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,52.966,
1789333203.880791,service-a-deployment-7c6cccc7f6-4nrvn,service-a,72.964,3.565567
1789333204.034428,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,50.215,
1789333205.28893,service-a-deployment-7c6cccc7f6-4nrvn,service-a,78.162,2.914303
1789333205.4241621,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,52.922,
1789333206.706122,service-a-deployment-7c6cccc7f6-4nrvn,service-a,63.781,3.432447
1789333206.849389,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,58.837,
1789333208.09233,service-a-deployment-7c6cccc7f6-4nrvn,service-a,73.209,3.139583
1789333208.244763,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,53.181,
1789333209.492337,service-a-deployment-7c6cccc7f6-4nrvn,service-a,67.005,2.969599
1789333209.6408389,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,51.153,
1789333210.912492,service-a-deployment-7c6cccc7f6-4nrvn,service-a,77.015,2.990079
1789333211.063435,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,54.438,
1789333212.3282812,service-a-deployment-7c6cccc7f6-4nrvn,service-a,56.481,2.760703
1789333212.464559,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,49.213,
1789333213.734668,service-a-deployment-7c6cccc7f6-4nrvn,service-a,73.859,2.887679
1789333213.873198,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,51.941,
1789333215.1288362,service-a-deployment-7c6cccc7f6-4nrvn,service-a,65.436,2.875391
1789333215.2665658,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,47.916,
1789333216.50831,service-a-deployment-7c6cccc7f6-4nrvn,service-a,67.668,3.227647
1789333216.6559129,service-a-deployment-7c6cccc7f6-4nrvn,istio-proxy,55.356,
